GardID,DataSource,SourceID,SourceLabelID,GeneCount,GeneSymbol,GeneSynonym,GeneTitle,GeneType,Locus,AssociationType,AssociationStatus,Reference,OMIM,Ensembl,IUPHAR,SwissProt,Reactome,GeneIdentifier
GARD:0018653,Orphanet,443950,ORPHA:443950,1,DNAJB2,"[CMT2T, HSPF3]",DnaJ heat shock protein family (Hsp40) member B2,gene with protein product,2q35,Disease-causing germline mutation(s) in,Assessed,[PMID:25274842],604139,ENSG00000135924,,P25686,,HGNC:5228
GARD:0018654,Orphanet,444069,ORPHA:444069,1,CENPF,"[hcp-1, mitosin]",centromere protein F,gene with protein product,1q41,Disease-causing germline mutation(s) (loss of function) in,Assessed,[PMID:25564561],600236,ENSG00000117724,,P49454,P49454,HGNC:1857
GARD:0018655,Orphanet,572773,ORPHA:572773,1,DONSON,"[B17, C2TA, DKFZP434M035]",DNA replication fork stabilization factor DONSON,gene with protein product,21q22.11,Disease-causing germline mutation(s) (loss of function) in,Assessed,"[PMID:28191891, PMID:28630177, PMID:31191207, PMID:31320746]",611428,ENSG00000159147,,Q9NYP3,,HGNC:2993
GARD:0018656,Orphanet+OMIM,141749,OMIM:141749,3,HBG2,"[HBG-T1, fetal hemoglobin F subunit gamma 2]",hemoglobin subunit gamma 2,gene with protein product,11p15.4,The molecular basis of the disorder is known,Unknown,,142250,ENSG00000196565,,P69892,P69892,HGNC:4832
GARD:0018656,Orphanet+OMIM,141749,OMIM:141749,3,HBG1,"[HBG-T2, fetal hemoglobin F subunit gamma 1]",hemoglobin subunit gamma 1,gene with protein product,11p15.4,The molecular basis of the disorder is known,Unknown,,142200,ENSG00000213934,,P69891,P69891,HGNC:4831
GARD:0018656,Orphanet+OMIM,141749,OMIM:141749,3,HBB,"[CD113t-C, beta-globin]",hemoglobin subunit beta,gene with protein product,11p15.4,The molecular basis of the disorder is known,Unknown,,141900,ENSG00000244734,ligandId:5370,P68871,P68871,HGNC:4827
GARD:0018657,Orphanet+OMIM,142470,OMIM:142470,1,HBFQTL2,[FCP],Fetal hemoglobin quantitative trait locus 2,unknown,6q22.3-q23.1,The disease phenotype itself was mapped,Unknown,,142470,,,,,GeneID:7954
GARD:0018658,Orphanet+OMIM,305435,OMIM:305435,1,FCP1,"[FCP, FCPX, HBFQTL3]",Fetal hemoglobin quantitative trait locus 3,unknown,Xp22.2,The disease phenotype itself was mapped,Unknown,,305435,,,,,GeneID:2221
GARD:0018659,Orphanet+OMIM,604233,OMIM:604233,1,SCN1B,,sodium voltage-gated channel beta subunit 1,gene with protein product,19q13.11,The molecular basis of the disorder is known,Unknown,,600235,ENSG00000105711,,Q07699,Q07699,HGNC:10586
GARD:0018660,Orphanet+OMIM,604273,OMIM:604273,1,ATPAF2,"[ATP12, Atp12p, LP3663, MGC29736]",ATP synthase mitochondrial F1 complex assembly factor 2,gene with protein product,17p11.2,The molecular basis of the disorder is known,Unknown,,608918,ENSG00000171953,,Q8N5M1,,HGNC:18802
GARD:0018661,Orphanet+OMIM,604403,OMIM:604403,1,SCN1A,"[GEFSP2, HBSCI, NAC1, Nav1.1, SMEI]",sodium voltage-gated channel alpha subunit 1,gene with protein product,2q24.3,The molecular basis of the disorder is known,Unknown,,182389,ENSG00000144285,objectId:578,P35498,P35498,HGNC:10585
GARD:0018662,Orphanet+OMIM,609800,OMIM:609800,1,GEFSP4,,"Generalized epilepsy with febrile seizures plus, type 4",unknown,2p24,The disease phenotype itself was mapped,Unknown,,609800,,,,,GeneID:100188796
GARD:0018663,Orphanet+OMIM,612279,OMIM:612279,1,GEFSP6,,"Generalized epilepsy with febrile seizures plus, type 6",unknown,8p23-p21,The disease phenotype itself was mapped,Unknown,,612279,,,,,GeneID:100190787
GARD:0018664,Orphanet+OMIM,613828,OMIM:613828,1,GEFSP8,,"Generalized epilepsy with febrile seizures plus, type 8",unknown,6q16.3-q22.31,The disease phenotype itself was mapped,Unknown,,613828,,,,,GeneID:100653381
GARD:0018665,Orphanet+OMIM,613863,OMIM:613863,1,GEFSP7,[FEB3B],"Generalized epilepsy with febrile seizures plus, type 7",unknown,2q23-q24,The disease phenotype itself was mapped,Unknown,,613863,,,,,GeneID:120325367
GARD:0018666,Orphanet+OMIM,614053,OMIM:614053,1,ATP5F1E,,ATP synthase F1 subunit epsilon,gene with protein product,20q13.32,The molecular basis of the disorder is known,Unknown,,606153,ENSG00000124172,objectId:800,P56381,P56381,HGNC:838
GARD:0018667,Orphanet+OMIM,615228,OMIM:615228,1,ATP5F1A,"[ATP5A, OMR, ORM, hATP1]",ATP synthase F1 subunit alpha,gene with protein product,18q21.1,The molecular basis of the disorder is known,Unknown,,164360,ENSG00000152234,objectId:796,P25705,P25705,HGNC:823
GARD:0018668,Orphanet+OMIM,616172,OMIM:616172,1,STX1B,,syntaxin 1B,gene with protein product,16p11.2,The molecular basis of the disorder is known,Unknown,,601485,ENSG00000099365,,P61266,P61266,HGNC:18539
GARD:0018669,Orphanet+OMIM,617756,OMIM:617756,1,KRT83,"[Hb-3, hard keratin type II]",keratin 83,gene with protein product,12q13.13,The molecular basis of the disorder is known,Unknown,,602765,ENSG00000170523,,P78385,P78385,HGNC:6460
GARD:0018670,Orphanet+OMIM,618120,OMIM:618120,1,ATP5F1D,,ATP synthase F1 subunit delta,gene with protein product,19p13.3,The molecular basis of the disorder is known,Unknown,,603150,ENSG00000099624,objectId:799,P30049,P30049,HGNC:837
GARD:0018671,Orphanet+OMIM,618482,OMIM:618482,1,HCN1,"[BCNG-1, HAC-2]",hyperpolarization activated cyclic nucleotide gated potassium channel 1,gene with protein product,5p12,The molecular basis of the disorder is known,Unknown,,602780,ENSG00000164588,objectId:400,O60741,O60741,HGNC:4845
GARD:0018672,Orphanet+OMIM,618531,OMIM:618531,1,TRPM4,[FLJ20041],transient receptor potential cation channel subfamily M member 4,gene with protein product,19q13.33,The molecular basis of the disorder is known,Unknown,,606936,ENSG00000130529,objectId:496,Q8TD43,Q8TD43,HGNC:17993
GARD:0018673,Orphanet+OMIM,618683,OMIM:618683,1,ATP5MK,"[AGP, DAPIT, Diabetes Associated Protein in Insulin-sensitive Tissues, MGC14697, bA792D24.4]",ATP synthase membrane subunit k,gene with protein product,10q24.33,The molecular basis of the disorder is known,Unknown,,615204,ENSG00000173915,,Q96IX5,,HGNC:30889
GARD:0018674,Orphanet+OMIM,619209,OMIM:619209,1,PERP,"[KCP1, KRTCAP1, PIGPC1, THW, dJ496H19.1, keratinocyte associated protein 1]",p53 apoptosis effector related to PMP22,gene with protein product,6q23.3,The molecular basis of the disorder is known,Unknown,,609301,ENSG00000112378,,Q96FX8,Q96FX8,HGNC:17637
GARD:0018695,Orphanet,536,ORPHA:536,29,BLK,[MGC10442],"BLK proto-oncogene, Src family tyrosine kinase",gene with protein product,8p23.1,Major susceptibility factor in,Assessed,"[PMID:18204098, PMID:22654485, PMID:22696686, PMID:23917156, PMID:23943494, PMID:24091983]",191305,ENSG00000136573,1940,P51451,P51451,HGNC:1057
GARD:0018695,Orphanet,536,ORPHA:536,29,STAT4,,signal transducer and activator of transcription 4,gene with protein product,2q32.2-q32.3,Major susceptibility factor in,Assessed,"[PMID:17804842, PMID:22654485, PMID:23943494]",600558,ENSG00000138378,,Q14765,Q14765,HGNC:11365
GARD:0018695,Orphanet,536,ORPHA:536,29,SPP1,"[BSPI, ETA-1, Early T-lymphocyte activation 1, early T-lymphocyte activation 1]",secreted phosphoprotein 1,gene with protein product,4q22.1,Major susceptibility factor in,Assessed,"[PMID:11933203, PMID:15692970, PMID:18335026, PMID:19440199, PMID:24023622]",166490,ENSG00000118785,,P10451,P10451,HGNC:11255
GARD:0018695,Orphanet,536,ORPHA:536,29,BANK1,"[BANK, FLJ20706]",B cell scaffold protein with ankyrin repeats 1,gene with protein product,4q24,Major susceptibility factor in,Assessed,"[PMID:21900951, PMID:21978998, PMID:22039224, PMID:22654485, PMID:23943494]",610292,ENSG00000153064,,Q8NDB2,,HGNC:18233
GARD:0018695,Orphanet,536,ORPHA:536,29,ETS1,"[Avian erythroblastosis virus E26 (v-ets) oncogene homolog-1, ETS-1, FLJ10768, ets protein]","ETS proto-oncogene 1, transcription factor",gene with protein product,11q24.3,Major susceptibility factor in,Assessed,"[PMID:22087647, PMID:23236436]",164720,ENSG00000134954,,P14921,P14921,HGNC:3488
GARD:0018695,Orphanet,536,ORPHA:536,29,TNIP1,"[ABIN-1, KIAA0113, NAF1, Nef-associated factor 1 SNP, VAN, virion-associated nuclear-shuttling protein]",TNFAIP3 interacting protein 1,gene with protein product,5q33.1,Major susceptibility factor in,Assessed,"[PMID:19838195, PMID:22087647, PMID:22654485, PMID:22833143, PMID:23858047, PMID:23917156]",607714,ENSG00000145901,,Q15025,Q15025,HGNC:16903
GARD:0018695,Orphanet,536,ORPHA:536,29,FCGR2B,"[CD32, CD32B, Fc gamma receptor IIb]",Fc fragment of IgG receptor IIb,gene with protein product,1q23.3,Major susceptibility factor in,Assessed,"[PMID:12115230, PMID:20385827, PMID:23943494]",604590,ENSG00000072694,,P31994,P31994,HGNC:3618
GARD:0018695,Orphanet,536,ORPHA:536,29,DNASE1,,deoxyribonuclease 1,gene with protein product,16p13.3,Major susceptibility factor in,Assessed,[PMID:11479590],125505,ENSG00000213918,,P24855,,HGNC:2956
GARD:0018695,Orphanet,536,ORPHA:536,29,IGHG1,,immunoglobulin heavy constant gamma 1 (G1m marker),gene with protein product,14q32.33,Modifying germline mutation in,Assessed,[PMID:30287618],147100,ENSG00000211896,,P01857,P01857,HGNC:5525
GARD:0018695,Orphanet,536,ORPHA:536,29,PDCD1,"[CD279, PD-1, PD1, hSLE1]",programmed cell death 1,gene with protein product,2q37.3,Major susceptibility factor in,Assessed,[PMID:12402038],600244,ENSG00000188389,2760,Q15116,Q15116,HGNC:8760
GARD:0018695,Orphanet,536,ORPHA:536,29,FCGR3B,"[CD16, CD16b, Fc gamma receptor IIIb]",Fc fragment of IgG receptor IIIb,gene with protein product,1q23.3,Major susceptibility factor in,Assessed,"[PMID:20442749, PMID:21296850, PMID:23917156]",610665,ENSG00000162747,,O75015,O75015,HGNC:3620
GARD:0018695,Orphanet,536,ORPHA:536,29,CTLA4,"[CD, CD152, CTLA-4, GSE]",cytotoxic T-lymphocyte associated protein 4,gene with protein product,2q33.2,Major susceptibility factor in,Assessed,[PMID:23922195],123890,ENSG00000163599,2743,P16410,P16410,HGNC:2505
GARD:0018695,Orphanet,536,ORPHA:536,29,KIAA0319L,"[AAV receptor, AAVR, KIAA1837]",KIAA0319 like,gene with protein product,1p34.3,Major susceptibility factor in,Assessed,[PMID:23740937],613535,ENSG00000142687,,Q8IZA0,Q8IZA0,HGNC:30071
GARD:0018695,Orphanet,536,ORPHA:536,29,C4B,"[C4B1, C4B3, C4F, CH, CO4, CPAMD3]",complement C4B (Chido blood group),gene with protein product,6p21.33,Major susceptibility factor in,Assessed,"[PMID:10092831, PMID:12133986, PMID:15998580, PMID:17503323, PMID:22654485, PMID:23914156, PMID:3265961]",120820,ENSG00000224389,,P0C0L5,P0C0L5,HGNC:1324
GARD:0018695,Orphanet,536,ORPHA:536,29,TNFSF4,"[CD252, OX-40L, gp34]",TNF superfamily member 4,gene with protein product,1q25.1,Major susceptibility factor in,Assessed,"[PMID:19838193, PMID:21905002, PMID:22654485, PMID:22820624, PMID:22850862, PMID:23943494, PMID:24091983]",603594,ENSG00000117586,,P23510,P23510,HGNC:11934
GARD:0018695,Orphanet,536,ORPHA:536,29,TREX1,[DRN3],three prime repair exonuclease 1,gene with protein product,3p21.31,Major susceptibility factor in,Assessed,"[PMID:17660818, PMID:23732569]",606609,ENSG00000213689,,Q9NSU2,Q9NSU2,HGNC:12269
GARD:0018695,Orphanet,536,ORPHA:536,29,MECP2,,methyl-CpG binding protein 2,gene with protein product,Xq28,Major susceptibility factor in,Assessed,"[PMID:19440199, PMID:22654485, PMID:22904263, PMID:23428850, PMID:23857988]",300005,ENSG00000169057,,P51608,P51608,HGNC:6990
GARD:0018695,Orphanet,536,ORPHA:536,29,PXK,"[FLJ20335, Slob]",PX domain containing serine/threonine kinase like,gene with protein product,3p14.3,Major susceptibility factor in,Assessed,[PMID:22592861],611450,ENSG00000168297,2183,Q7Z7A4,,HGNC:23326
GARD:0018695,Orphanet,536,ORPHA:536,29,ITGAM,"[CD11b, MAC-1, complement component 3 receptor 3 subunit]",integrin subunit alpha M,gene with protein product,16p11.2,Major susceptibility factor in,Assessed,"[PMID:19286673, PMID:23917156, PMID:23943494]",120980,ENSG00000169896,2452,P11215,P11215,HGNC:6149
GARD:0018695,Orphanet,536,ORPHA:536,29,C4A,"[C4, C4A2, C4A3, C4A4, C4A6, C4B, C4S, CO4, CPAMD2, RG]",complement C4A (Rodgers blood group),gene with protein product,6p21.33,Major susceptibility factor in,Assessed,"[PMID:10092831, PMID:12133986, PMID:15998580, PMID:17503323, PMID:22654485, PMID:23914156]",120810,ENSG00000244731,,P0C0L4,P0C0L4,HGNC:1323
GARD:0018695,Orphanet,536,ORPHA:536,29,JAZF1,"[DKFZp761K2222, TIP27, ZNF802]",JAZF zinc finger 1,gene with protein product,7p15.2-p15.1,Major susceptibility factor in,Assessed,[PMID:19838195],606246,ENSG00000153814,,Q86VZ6,,HGNC:28917
GARD:0018695,Orphanet,536,ORPHA:536,29,IL10,"[CSIF, IL-10, IL10A, T-cell growth inhibitory factor, TGIF, cytokine synthesis inhibitory factor]",interleukin 10,gene with protein product,1q32.1,Major susceptibility factor in,Assessed,"[PMID:19838195, PMID:20576226, PMID:22654485, PMID:23936042]",124092,ENSG00000136634,,P22301,P22301,HGNC:5962
GARD:0018695,Orphanet,536,ORPHA:536,29,IRF5,[IRF-5],interferon regulatory factor 5,gene with protein product,7q32.1,Major susceptibility factor in,Assessed,"[PMID:15657875, PMID:22654485, PMID:23917156, PMID:23943494]",607218,ENSG00000128604,,Q13568,Q13568,HGNC:6120
GARD:0018695,Orphanet,536,ORPHA:536,29,CR2,"[C3DR, CD21, Epstein-Barr virus receptor]",complement C3d receptor 2,gene with protein product,1q32.2,Major susceptibility factor in,Assessed,"[PMID:17360460, PMID:22673213]",120650,ENSG00000117322,,P20023,P20023,HGNC:2336
GARD:0018695,Orphanet,536,ORPHA:536,29,HLA-DRB1,,"major histocompatibility complex, class II, DR beta 1",gene with protein product,6p21.32,Major susceptibility factor in,Assessed,"[PMID:19838195, PMID:21695597, PMID:22654485, PMID:22893315, PMID:23407388, PMID:23793423, PMID:23917156]",142857,ENSG00000196126,,P01911,P04229,HGNC:4948
GARD:0018695,Orphanet,536,ORPHA:536,29,UBE2L3,[UBCH7],ubiquitin conjugating enzyme E2 L3,gene with protein product,22q11.21,Major susceptibility factor in,Assessed,"[PMID:22045845, PMID:22476155, PMID:23917156, PMID:23943494, PMID:24091983]",603721,ENSG00000185651,,P68036,P68036,HGNC:12488
GARD:0018695,Orphanet,536,ORPHA:536,29,TNFAIP3,"[A20, OTUD7C]",TNF alpha induced protein 3,gene with protein product,6q23.3,Major susceptibility factor in,Assessed,"[PMID:20617138, PMID:21336280, PMID:22654485, PMID:23943494, PMID:24039598, PMID:24091983]",191163,ENSG00000118503,,P21580,P21580,HGNC:11896
GARD:0018695,Orphanet,536,ORPHA:536,29,IRAK1,"[IRAK, pelle]",interleukin 1 receptor associated kinase 1,gene with protein product,Xq28,Major susceptibility factor in,Assessed,"[PMID:18050247, PMID:19440199, PMID:22654485, PMID:22904263, PMID:23435933, PMID:23943494]",300283,ENSG00000184216,2042,P51617,P51617,HGNC:6112
GARD:0018695,Orphanet,536,ORPHA:536,29,PTPN22,"[Lyp, Lyp1, Lyp2]",protein tyrosine phosphatase non-receptor type 22,gene with protein product,1p13.2,Major susceptibility factor in,Assessed,"[PMID:15273934, PMID:19838195, PMID:22654485, PMID:23943494, PMID:23950893, PMID:23966601]",600716,ENSG00000134242,3084,Q9Y2R2,Q9Y2R2,HGNC:9652
GARD:0018719,Orphanet,1349,ORPHA:1349,1,MT-TK,[trnK],mitochondrially encoded tRNA-Lys (AAA/G),Non-coding RNA,mitochondria,Disease-causing germline mutation(s) in,Assessed,[PMID:8651277],590060,ENSG00000210156,,,,HGNC:7489
GARD:0018730,Orphanet,1627,ORPHA:1627,2,NSD1,"[ARA267, FLJ22263, KMT3B]",nuclear receptor binding SET domain protein 1,gene with protein product,5q35.3,Role in the phenotype of,Assessed,[PMID:17910075],606681,ENSG00000165671,2696,Q96L73,Q96L73,HGNC:14234
GARD:0018730,Orphanet,1627,ORPHA:1627,2,NKX2-5,"[CSX1, NKX2.5, NKX4-1, tinman (Drosophila) homolog, tinman paralog (Drosophila)]",NK2 homeobox 5,gene with protein product,5q34,Role in the phenotype of,Assessed,[PMID:17910075],600584,ENSG00000183072,,P52952,P52952,HGNC:2488
GARD:0018747,Orphanet,1772,ORPHA:1772,1,SRY,"[TDF, testis-determining factor]",sex determining region Y,gene with protein product,Yp11.2,Candidate gene tested in,Not yet assessed,[PMID:20699606],480000,ENSG00000184895,,Q05066,Q05066,HGNC:11311
GARD:0018853,Orphanet,57782,ORPHA:57782,1,GNAS,"[G protein subunit alpha S, GNASXL, GPSA, NESP, NESP55, SCG6, SgVI, secretogranin VI]",GNAS complex locus,gene with protein product,20q13.32,Candidate gene tested in,Not yet assessed,"[PMID:19287459, PMID:22609175]",139320,ENSG00000087460,,O95467; P63092; P84996; Q5JWF2,P63092,HGNC:4392
GARD:0018896,Orphanet,69063,ORPHA:69063,1,MME,"[CALLA, CD10, NEP, enkephalinase, neprilysin, neutral endopeptidase]",membrane metalloendopeptidase,gene with protein product,3q25.2,Disease-causing germline mutation(s) in,Assessed,[PMID:15464186],120520,ENSG00000196549,1611,P08473,P08473,HGNC:7154
GARD:0018901,Orphanet,99977,ORPHA:99977,4,DLEC1,"[CFAP81, DLC1, FAP81, cilia and flagella associated protein 81]",DLEC1 cilia and flagella associated protein,gene with protein product,3p22.2,Candidate gene tested in,Not yet assessed,[PMID:10213508],604050,ENSG00000008226,,Q9Y238,,HGNC:2899
GARD:0018901,Orphanet,99977,ORPHA:99977,4,RNF6,"[DKFZp686P0776, RING-H2 protein RNF-6]",ring finger protein 6,gene with protein product,13q12.13,Candidate gene tested in,Not yet assessed,[PMID:12154016],604242,ENSG00000127870,,Q9Y252,Q9Y252,HGNC:10069
GARD:0018901,Orphanet,99977,ORPHA:99977,4,TGFBR2,"[TBR-ii, TBRII]",transforming growth factor beta receptor 2,gene with protein product,3p24.1,Candidate gene tested in,Not yet assessed,[PMID:17680270],190182,ENSG00000163513,1795,P37173,P37173,HGNC:11773
GARD:0018901,Orphanet,99977,ORPHA:99977,4,WWOX,"[FOR, SDR41C1, WOX1, short chain dehydrogenase/reductase family 41C, member 1]",WW domain containing oxidoreductase,gene with protein product,16q23.1-q23.2,Major susceptibility factor in,Assessed,"[PMID:11956080, PMID:22213016]",605131,ENSG00000186153,,Q9NZC7,Q9NZC7,HGNC:12799
GARD:0018913,Orphanet,71518,ORPHA:71518,1,CACNA1A,"[APCA, Cav2.1, EA2, FHM, HPCA]",calcium voltage-gated channel subunit alpha1 A,gene with protein product,19p13.13,Disease-causing germline mutation(s) in,Assessed,[PMID:12162387],601011,ENSG00000141837,532,O00555,O00555,HGNC:1388
GARD:0018931,Orphanet,75857,ORPHA:75857,1,ERMARD,"[FLJ11152, dJ266L20.3]",ER membrane associated RNA degradation,gene with protein product,6q27,Role in the phenotype of,Assessed,[PMID:24056535],615532,ENSG00000130023,,Q5T6L9,,HGNC:21056
GARD:0018934,Orphanet,77301,ORPHA:77301,1,PTCH1,[BCNS],patched 1,gene with protein product,9q22.32,Role in the phenotype of,Assessed,[PMID:23169491],601309,ENSG00000185920,,Q13635,Q13635,HGNC:9585
GARD:0018941,Orphanet,79105,ORPHA:79105,3,CREB3L2,"[BBF2H7, TCAG_1951439]",cAMP responsive element binding protein 3 like 2,gene with protein product,7q33,Part of a fusion gene in,Assessed,,608834,ENSG00000182158,,Q70SY1,Q70SY1,HGNC:23720
GARD:0018941,Orphanet,79105,ORPHA:79105,3,FUS,"[FUS1, HNRNPP2, TLS, heterogeneous nuclear ribonucleoprotein P2, hnRNP-P2, translocated in liposarcoma]",FUS RNA binding protein,gene with protein product,16p11.2,Part of a fusion gene in,Assessed,,137070,ENSG00000089280,,P35637,P35637,HGNC:4010
GARD:0018941,Orphanet,79105,ORPHA:79105,3,CREB3L1,"[BBF-2 homolog (drosophila), OASIS, old astrocyte specifically induced substance]",cAMP responsive element binding protein 3 like 1,gene with protein product,11p11.2,Part of a fusion gene in,Assessed,,616215,ENSG00000157613,,Q96BA8,Q96BA8,HGNC:18856
GARD:0018982,Orphanet,79254,ORPHA:79254,1,PAH,"[PH, phenylalanine 4-monooxygenase]",phenylalanine hydroxylase,gene with protein product,12q23.2,Disease-causing germline mutation(s) (loss of function) in,Assessed,[PMID:20301677],612349,ENSG00000171759,1240,P00439,P00439,HGNC:8582
GARD:0019023,Orphanet,79483,ORPHA:79483,2,GNA11,"[FBH, FBH2, FHH2]",G protein subunit alpha 11,gene with protein product,19p13.3,Disease-causing somatic mutation(s) in,Assessed,[PMID:26778290],139313,ENSG00000088256,,P29992,P29992,HGNC:4379
GARD:0019023,Orphanet,79483,ORPHA:79483,2,GNAQ,"[G-ALPHA-q, GAQ]",G protein subunit alpha q,gene with protein product,9q21.2,Disease-causing somatic mutation(s) in,Assessed,[PMID:26778290],600998,ENSG00000156052,2914,P50148,P50148,HGNC:4390
GARD:0019024,Orphanet,79484,ORPHA:79484,1,GNA11,"[FBH, FBH2, FHH2]",G protein subunit alpha 11,gene with protein product,19p13.3,Disease-causing somatic mutation(s) in,Assessed,[PMID:26778290],139313,ENSG00000088256,,P29992,P29992,HGNC:4379
