gard_id,gard_name,disease_name,found_by,all_synonyms,
GARD:0007415,Cutaneous polyarteritis nodosa,cutaneous polyarteritis nodosa,exact_match,null,
GARD:0007417,Relapsing polychondritis,relapsing polychondritis,exact_match,"[Chronic atrophic polychondritis,Recurrent polychondritis,Polychondropathia]",
GARD:0007422,Polycythemia vera,polycythemia vera,exact_match,"[Polycythemia rubra vera,PRV,PV,Primary polycythemia]",
GARD:0007425,Polymyositis,polymyositis,exact_match,null,
GARD:0007431,Eccrine porocarcinoma,eccrine porocarcinoma,exact_match,"[Porocarcinoma,Eccrine porocarcinoma of skin,Malignant eccrine poroma]",
GARD:0007433,Porphyria cutanea tarda,porphyria cutanea tarda,exact_match,"[Porphyria, hepatic]",
GARD:0007437,Post-traumatic epilepsy,post-traumatic epilepsy,exact_match,null,
GARD:0007439,Posterior urethral valves,posterior urethral valves,exact_match,null,
GARD:0007444,Smallpox,smallpox,exact_match,[Variola],
GARD:0007446,Precocious puberty,precocious puberty,exact_match,"[Sexual precocity,Idiopathic sexual precocity,Familial precocious puberty]",
GARD:0007455,Primary agammaglobulinemia,primary agammaglobulinemia,exact_match,"[Antibody Deficiency,Gammaglobulin Deficiency,Immunoglobulin Deficiency]",
GARD:0007459,Primary biliary cholangitis,primary biliary cholangitis,exact_match,"[PBC,Familial primary biliary cirrhosis,Primary Biliary Cirrhosis]",
GARD:0007465,Prinzmetal's variant angina,prinzmetal's variant angina,exact_match,"[Prinzmetal angina,Variant angina,Angina inversa,Vasospastic angina,Coronary artery vasospasm]",
GARD:0007467,Progeria,progeria,exact_match,"[Hutchinson Gilford progeria syndrome,Hutchinson Gilford syndrome,HGPS]",
GARD:0007468,Progressive multifocal leukoencephalopathy,progressive multifocal leukoencephalopathy,exact_match,"[Leukoencephalopathy, progressive multifocal,PML]",
GARD:0007471,Progressive supranuclear palsy,progressive supranuclear palsy,exact_match,"[Supranuclear palsy, progressive,PSP,Steele-Richardson-Olszewski Syndrome,Familial progressive supranuclear palsy (type)]",
GARD:0007473,Prolidase deficiency,prolidase deficiency,exact_match,"[Hyperimidodipeptiduria,Imidodipeptidase deficiency,Peptidase deficiency,PD]",
GARD:0007475,Proteus syndrome,proteus syndrome,exact_match,"[Hemihypertrophy and macrocephaly,Partial gigantism of hands and feet, nevi, hemihypertrophy, macrocephaly,Partial gigantism-nevi-hemihypertrophy-macrocephaly syndrome]",
GARD:0007476,Protoporphyria,protoporphyria,exact_match,null,
GARD:0007480,Prurigo nodularis,prurigo nodularis,exact_match,[Nodular prurigo],
GARD:0007482,Pseudocholinesterase deficiency,pseudocholinesterase deficiency,exact_match,"[Succinylcholine Sensitivity,Apnea, Postanesthetic,Cholinesterase 2 Deficiency,Pseudocholinesterase E1,Suxamethonium Sensitivity,Butyrylcholinesterase deficiency]",
GARD:0007486,Pseudohypoparathyroidism type 1A,pseudohypoparathyroidism type 1a,exact_match,"[PHP1A,Albright hereditary osteodystrophy with multiple hormone resistance]",
GARD:0007488,Pseudomyxoma peritonei,pseudomyxoma peritonei,exact_match,"[PMP,Syndrome of pseudomyxoma peritonei,Adenomucinosis,Gelatinous ascites]",
GARD:0007499,Autoimmune pulmonary alveolar proteinosis,autoimmune pulmonary alveolar proteinosis,exact_match,"[PAP,Pulmonary alveolar lipoproteinosis acquired,PAP acquired,Pulmonary alveolar proteinosis autoimmune,Pulmonary alveolar proteinosis acquired,Acquired pulmonary alveolar proteinosis]",
GARD:0007501,Pulmonary arterial hypertension,pulmonary arterial hypertension,exact_match,"[Primary pulmonary hypertension,PPH,PAH,Idiopathic pulmonary arterial hypertension,Idiopathic pulmonary hypertension,Heritable pulmonary arterial hypertension,Hereditary pulmonary arterial hypertension,Familial pulmonary arterial hypertension,FPAH]",
GARD:0007503,Punctate inner choroidopathy,punctate inner choroidopathy,exact_match,"[PIC,Punctate inner choroiditis,Multifocal inner choroiditis]",
GARD:0007504,Pure red cell aplasia,pure red cell aplasia,exact_match,[PRCA],
GARD:0007510,Pyoderma gangrenosum,pyoderma gangrenosum,exact_match,null,
GARD:0007512,Pyruvate carboxylase deficiency,pyruvate carboxylase deficiency,exact_match,"[PC deficiency,Ataxia with lactic acidosis 2,Leigh necrotizing encephalopathy due to pyruvate carboxylase deficiency,Leigh syndrome due to pyruvate carboxylase deficiency]",
GARD:0007513,Pyruvate dehydrogenase complex deficiency,pyruvate dehydrogenase complex deficiency,exact_match,"[Pyruvate dehydrogenase deficiency,PDHC,PDH deficiency,PDC deficiency,PDH]",
GARD:0007514,Pyruvate kinase deficiency,pyruvate kinase deficiency,exact_match,"[Pyruvate kinase deficiency of red cells,Pyruvate kinase deficiency of erythrocytes,PK deficiency]",
GARD:0007515,Q fever,q fever,exact_match,"[Q fever pneumonia,Coxiella Burnetii fever,Query fever]",
GARD:0007516,Rabies,rabies,exact_match,[Lyssa],
GARD:0007519,Radiation induced cancer,radiation induced cancer,exact_match,[Radiation related cancer],
GARD:0007525,Herpes zoster oticus,herpes zoster oticus,exact_match,"[Ramsay Hunt syndrome type 2 (formerly),Hunt's syndrome (formerly),Hunt syndrome (formerly),Ramsay Hunt syndrome,Facial nerve palsy due to herpes zoster infection,Facial nerve palsy due to VZV,Facial nerve paralysis due to VZV,Geniculate neuralgia,Nervus intermedius neuralgia]",
GARD:0007527,Rasmussen encephalitis,rasmussen encephalitis,exact_match,[RE],
GARD:0007552,Renal tubular acidosis,renal tubular acidosis,exact_match,null,
GARD:0007563,Retinoblastoma,retinoblastoma,exact_match,"[RB,Retinal tumor,Retinal cancer,Eye cancer, retinoblastoma]",
GARD:0007572,Rhabdoid tumor,rhabdoid tumor,exact_match,"[Rhabdoid sarcoma,Malignant rhabdoid tumor,RHABDOID TUMOR PREDISPOSITION SYNDROME 1,BRAIN TUMOR, POSTERIOR FOSSA, OF INFANCY, FAMILIAL,Rhabdoid tumor predisposition syndrome 2,Atypical teratoid rhabdoid tumor]",
GARD:0007577,Rheumatoid vasculitis,rheumatoid vasculitis,exact_match,null,
GARD:0007578,Richter syndrome,richter syndrome,exact_match,[Richter transformation],
GARD:0007581,Familial dysautonomia,familial dysautonomia,exact_match,"[Dysautonomia, familial,FD,Hereditary sensory neuropathy type 3,Hereditary sensory and autonomic neuropathy 3,HSAN 3,HSN 3,Riley Day syndrome]",
GARD:0007585,Rocky mountain spotted fever,rocky mountain spotted fever,exact_match,[RMSF],
GARD:0007588,Rosai-Dorfman disease,rosai-dorfman disease,exact_match,"[RDD,Sinus histiocytosis with massive lymphadenopathy,SHML,RosaÃ¯-Dorfman disease]",
GARD:0007593,Rubinstein-Taybi syndrome,rubinstein-taybi syndrome,exact_match,"[Rubinstein syndrome,Broad thumbs and great toes, characteristic facies, and mental retardation,RSTS,Broad thumb-hallux syndrome,Broad thumbs-halluces syndrome]",
GARD:0007594,Rumination disorder,rumination disorder,exact_match,[Rumination syndrome],
GARD:0007598,Saethre-Chotzen syndrome,saethre-chotzen syndrome,exact_match,"[Acrocephalo-syndactyly, type 3,ACS3,Chotzen syndrome,Acrocephaly, skull asymmetry, and mild syndactyly,ACS 3,Blepharophimosis,epicanthus inversus, and ptosis 3 (formerly),Acrocephalosyndactyly type 3,SCS]",
GARD:0007604,Sandhoff disease,sandhoff disease,exact_match,"[Beta-hexosaminidase-beta-subunit deficiency,GM2 gangliosidosis, type 2,Total hexosaminidase deficiency,Hexosaminidase A and B deficiency Disease,Sandhoff-Jatzkewitz-Pilz disease]",
GARD:0007606,SAPHO syndrome,sapho syndrome,exact_match,"[Acquired hyperostosis syndrome,Synovitis, Acne, Pustlosis, Hyperostosis, and Osteomyelitis,Synovitis acne pustulosis hyperostosis osteitis]",
GARD:0007610,Scheuermann disease,scheuermann disease,exact_match,"[Juvenile kyphosis,Scheuermann kyphosis,Familial Scheuermann juvenile kyphosis,Familial spinal osteochondrosis,Familial Scheuermann disease]",
GARD:0007615,Scleromyxedema,scleromyxedema,exact_match,"[Arndt-Gottron disease,Generalized lichenoid papular eruption,Generalized papular and sclerodermoid,Generalized papular and sclerodermoid lichen myxedematosus]",
GARD:0007627,Septo-optic dysplasia spectrum,septo-optic dysplasia spectrum,exact_match,"[Septooptic dysplasia,De morsier syndrome,Septo-optic dysplasia with growth hormone deficiency,Hypopituitarism and septooptic 'dysplasia',SOD,Septo-optic dysplasia]",
GARD:0007628,Severe combined immunodeficiency,severe combined immunodeficiency,exact_match,[SCID],
GARD:0007629,Sezary syndrome,sezary syndrome,exact_match,"[Sezary's lymphoma,SÃ©zary syndrome]",
GARD:0007638,Sialadenitis,sialadenitis,exact_match,"[Sialoadenitis,Adenitis, salivary gland,Salivary gland inflammation]",
GARD:0007645,Siderosis,siderosis,exact_match,null,
GARD:0007647,Silicosis,silicosis,exact_match,"[Chronic silicosis,Accelerated silicosis,Acute silicosis,Experimental silicosis]",
GARD:0007650,Sinus cancer,sinus cancer,exact_match,null,
GARD:0007653,Sitosterolemia,sitosterolemia,exact_match,"[Retention of dietary cholesterol and abnormal retention of non-cholesterol sterols in the body,Phytosterolemia,Plant sterol storage disease]",
GARD:0007654,Sjogren-Larsson syndrome,sjogren-larsson syndrome,exact_match,"[SLS,Fatty aldehyde dehydrogenase deficiency,FALDH deficiency,FADH deficiency,FAO deficiency,SjÃ¶gren-Larsson syndrome,Sjogren Larsson syndrome,Ichthyosis, spastic neurologic disorder, and oligophrenia]",
GARD:0007668,Spasmodic dysphonia,spasmodic dysphonia,exact_match,"[Abductor spasmodic dysphonia (type),Mixed spasmodic dysphonia (type),Adductor spasmodic dysphonia (type),Laryngeal dyskinesia,Laryngeal dystonia,Spastic dysphonia]",
GARD:0007672,Sphingolipidosis,sphingolipidosis,exact_match,[Sphingolipidoses],
GARD:0007673,Spina bifida,spina bifida,exact_match,"[Spinal dysraphism,Cleft spine,Open spine,Rachischisis,Isolated spina bifida]",
GARD:0007674,Spinal muscular atrophy,spinal muscular atrophy,exact_match,[SMA],
GARD:0007680,Spinal shock,spinal shock,exact_match,null,
GARD:0007684,Splenomegaly,splenomegaly,exact_match,null,
GARD:0007692,Sporotrichosis,sporotrichosis,exact_match,[Rose gardener's disease],
GARD:0007695,Succinic semialdehyde dehydrogenase deficiency,succinic semialdehyde dehydrogenase deficiency,exact_match,"[4-hydroxybutyric aciduria,Gamma-hydroxybutyricaciduria,SSADH deficiency,GABA metabolic defect]",
GARD:0007700,Stevens-Johnson syndrome/toxic epidermal necrolysis,stevens-johnson syndrome/toxic epidermal necrolysis,exact_match,"[SJS/TEN,Drug-induced Stevens Johnson syndrome,Stevens-Johnson syndrome toxic epidermal necrolysis spectrum,Susceptibility to severe cutaneous adverse reaction ITY TO,Stevens-Johnson syndrome,Toxic epidermal necrolysis]",
GARD:0007704,Stomach cancer,stomach cancer,exact_match,"[Adult stomach cancer,Adult stomach carcinoma,Stomach carcinoma,Gastric cancer]",
GARD:0007706,Sturge-Weber syndrome,sturge-weber syndrome,exact_match,"[SWS,Sturge Weber syndrome,Encephalotrigeminal angiomatosis,Fourth phacomatosis,Meningeal capillary angiomatosis,Leptomeningeal angiomatosis,Encephalofacial angiomatosis,SWS type I - Facial and leptomeningeal angiomas,SWS type II - Facial angioma alone, no CNS involvement,SWS type III - Isolated leptomeningeal angiomas]",
GARD:0007710,Congenital sucrase-isomaltase deficiency,congenital sucrase-isomaltase deficiency,exact_match,"[CSID,Congenital sucrose-isomaltase malabsorption,Sucrose-isomaltase malabsorption, congenital,Disaccharide intolerance, 1,Sucrose intolerance congenital,SI deficiency,Sucrase-isomaltase deficiency, congenital]",
GARD:0007711,Sudden infant death syndrome,sudden infant death syndrome,exact_match,[SIDS],
GARD:0007712,Superior mesenteric artery syndrome,superior mesenteric artery syndrome,exact_match,"[Vascular compression of the duodenum,Wilkie syndrome,Cast syndrome,Arteriomesenteric duodenal compression syndrome]",
GARD:0007713,Susac syndrome,susac syndrome,exact_match,"[Retinocochleocerebral vasculopathy,SICRET (small infarction of cochlear, retinal, and encephalic tissue) syndrome]",
GARD:0007714,Sutton disease 2,sutton disease 2,exact_match,"[Aphthous Stomatitis, Recurrent,Aphthous Ulcer, Recurrent,Major Aphthous Ulcer,Major Canker Sore,Recurrent Scarring Aphthae]",
GARD:0007716,Sydenham's chorea,sydenham's chorea,exact_match,"[St. Vitus dance,Sydenham chorea,Rheumatic chorea]",
GARD:0007721,Synovial sarcoma,synovial sarcoma,exact_match,"[Synovial cell sarcoma,Synovialosarcoma]",
GARD:0007722,Synovitis,synovitis,exact_match,null,
GARD:0007725,Syringomyelia,syringomyelia,exact_match,null,
GARD:0007730,Takayasu arteritis,takayasu arteritis,exact_match,"[TA,Young female arteritis,Takayasu disease,Pulseless disease,Aortic arch syndrome]",
GARD:0007731,Tangier disease,tangier disease,exact_match,"[High density lipoprotein deficiency, type 1,HDLDT1,High density lipoprotein deficiency, Tangier type,Analphalipo-proteinemia,Alpha high density lipoprotein deficiency disease,A-alphalipoprotein neuropathy,Cholesterol thesaurismosis,Familial high density lipoprotein deficiency disease,Familial Hypoalphalipo-proteinemia,Hdl lipoprotein deficiency disease]",
GARD:0007733,Tarsal tunnel syndrome,tarsal tunnel syndrome,exact_match,"[Posterior Tibial Nerve Neuralgia,Neuropathy of the posterior tibial nerve and its branches]",
GARD:0007737,Tay-Sachs disease,tay-sachs disease,exact_match,"[GM2 gangliosidosis, type 1,HexA deficiency,B variant GM2 gangliosidosis,Hexosaminidase A deficiency,Hexosaminidase alpha-subunit deficiency (variant B),Sphingolipidosis, Tay-Sachs,TSD,Gangliosidosis GM2 , type 1]",
GARD:0007751,Tetrahydrobiopterin deficiency,tetrahydrobiopterin deficiency,exact_match,"[BH4 deficiency,Hyperphenylalaninemia caused by a defect in biopterin metabolism,Hyperphenylalaninemia, non-phenylketonuric,Non-phenylketonuric hyperphenylalaninemia,Hyperphenylalaninemia due to tetrahydrobiopterin deficiency,Hyperphenylalaninemia due to BH4 deficiency]",
GARD:0007756,Thalassemia,thalassemia,exact_match,null,
GARD:0007760,Thrombasthenia,thrombasthenia,exact_match,null,
GARD:0007779,Tongue cancer,tongue cancer,exact_match,[Tongue carcinoma],
GARD:0007791,Tracheobronchomalacia,tracheobronchomalacia,exact_match,[TBM],
GARD:0007792,Tracheoesophageal fistula,tracheoesophageal fistula,exact_match,"[Tracheoesophageal fistula with or without esophageal atresia,TE fistula,TEF]",
GARD:0007794,Transitional cell carcinoma,transitional cell carcinoma,exact_match,null,
GARD:0007795,Transposition of the great arteries,transposition of the great arteries,exact_match,"[DTGA,Dextro-looped transposition of the great arteries]",
GARD:0007796,Transverse myelitis,transverse myelitis,exact_match,null,
GARD:0007798,Treponema infection,treponema infection,exact_match,[Treponemal infections],
GARD:0007805,Trigeminal neuralgia,trigeminal neuralgia,exact_match,[Tic Douloureux],
GARD:0007824,Tropical sprue,tropical sprue,exact_match,"[Tropical enteropathy,Idiopathic tropical malabsorption syndrome]",
GARD:0007826,"Trypanosomiasis, Human East-African","trypanosomiasis, human east-african",exact_match,[Sleeping sickness],
GARD:0007828,Tuberculous meningitis,tuberculous meningitis,exact_match,"[Tubercular meningitis,TB meningitis]",
GARD:0007829,Tuberculous uveitis,tuberculous uveitis,exact_match,null,
GARD:0007830,Tuberous sclerosis complex,tuberous sclerosis complex,exact_match,"[Tuberous sclerosis,Bourneville syndrome]",
GARD:0007831,Turner syndrome,turner syndrome,exact_match,"[Ullrich-Turner syndrome,Bonnevie-Ulrich syndrome,45, X Syndrome,Chromosome X Monosomy X,Gonadal Dysgenesis (45,X),Schereshevkii Turner Syndrome,Turner Varny Syndrome]",
GARD:0007833,Typhus,typhus,exact_match,"[Jail fever,Brill-Zinsser disease,Endemic typhus,Epidemic typhus,Murine typhus]",
GARD:0007836,Urachal cancer,urachal cancer,exact_match,[Urachal carcinoma],
GARD:0007837,Urea cycle disorders,urea cycle disorders,exact_match,[UCD],
GARD:0007842,Cutaneous mastocytosis,cutaneous mastocytosis,exact_match,[Mastocytoma],
GARD:0007843,Usher syndrome,usher syndrome,exact_match,"[Deafness-retinitis pigmentosa syndrome,Dystrophia retinae pigmentosa-dysostosis syndrome,Graefe-Usher syndrome,Hallgren syndrome,Usher's syndrome]",
GARD:0007848,Variegate porphyria,variegate porphyria,exact_match,"[Porphyria variegate,VP,Porphyria, South African type,Protoporphyrinogen oxidase deficiency,PPOX deficiency]",
GARD:0007851,Hypersensitivity vasculitis,hypersensitivity vasculitis,exact_match,"[Leukocytoclastic angiitis,Cutaneous leukocytoclastic angiitis,Cutaneous leukocytoclastic vasculitis,Cutaneous small vessel vasculitis,Hypersensitivity angiitis]",
GARD:0007853,Ventricular septal defects,ventricular septal defects,exact_match,"[Heart septal defects, ventricular]",
GARD:0007854,Vernal keratoconjunctivitis,vernal keratoconjunctivitis,exact_match,[VKC],
GARD:0007855,Von Hippel-Lindau disease,von hippel-lindau disease,exact_match,"[VHL syndrome,VHL,Von Hippel-Lindau disease,Von Hippel-Lindau syndrome]",
GARD:0007857,Virus associated hemophagocytic syndrome,virus associated hemophagocytic syndrome,exact_match,null,
GARD:0007860,Pseudopseudohypoparathyroidism,pseudopseudohypoparathyroidism,exact_match,"[PPHP,Albright hereditary osteodystrophy without multiple hormone resistance,Pseudopseudo-Hypoparathyroidism,Pseudo-Pseudohypoparathyroidism]",
GARD:0007862,Vogt-Koyanagi-Harada disease,vogt-koyanagi-harada disease,exact_match,"[VKH syndrome,Vogt-Koyanagi-Harada syndrome,Uveomenigitic syndrome,VKH disease]",
GARD:0007864,Glycogen storage disease type 1A,glycogen storage disease type 1a,exact_match,"[GSD1,Glycogen storage disease 1A,Von Gierke disease,Glycogenosis type 1,Hepatorenal form of glycogen storage disease,Glucose-6-phosphatase deficiency,Hepatorenal glycogenosis,Glucose-6-phosphatase deficiency glycogen storage disease]",
GARD:0007866,Neurofibromatosis type 1,neurofibromatosis type 1,exact_match,"[NF1,Type 1 neurofibromatosis,Recklinghausen's disease,Von Recklinghausen disease]",
GARD:0007872,Waldenstrom macroglobulinemia,waldenstrom macroglobulinemia,exact_match,"[Waldenstrom's macroglobulinaemia,Lymphoplasmacytic lymphoma,Waldenstrom's syndrome,Macroglobulinemia of Waldenstrom]",
GARD:0007873,Primary intestinal lymphangiectasia,primary intestinal lymphangiectasia,exact_match,"[Waldmann's disease,Primary intestinal lymphangiectasis,Familial Waldmann's disease (type),Waldmann disease]",
