GardID,GardIDStatus,DataSource,SourceID,ClassificationLevel,DisorderType,SourceName,SourceSynonym,SourceDescription,OmimMember,ParentOrphaCode,ParentOrphaName,ParentGardID,RdRequestID,GardLegacy_DiseaseName,GardLegacy_GARDisRare,GardLegacy_isSpanish,GardLegacy_StatusName
GARD:17753,Active,Orphanet,ORPHA:443098,Disorder,[Disease],Hyperostosis cranialis interna,,"A rare primary bone dysplasia with increased bone density characterized by slowly progressive endosteal hyperostosis and osteosclerosis exclusively of the skull base and the calvaria, resulting in entrapment and dysfunction of cranial nerves I, II, V, VII, and VIII. First symptoms often appear during the second decade of life and include disturbances in smell, vision, facial sensation and expression, hearing, and balance, as well as headaches due to increased ocular and intracranial pressure. After the fourth decade, radiological progression is minimal, although decreased intracranial volume can lead to death in severe cases.",[144755],,,,,,,,
GARD:17754,Active,Orphanet,ORPHA:443192,Subtype of disorder,[Clinical subtype],Classic stiff person syndrome,[Classic SPS],,[184850],,,,,,,,
GARD:17755,Active,Orphanet,ORPHA:443197,Disorder,[Disease],X-linked erythropoietic protoporphyria,"[X-linked dominant erythropoietic protoporphyria, X-linked dominant protoporphyria, XLDPP, XLPP]","A rare disorder of porphyrin and heme metabolism characterized by infantile or childhood onset of severe cutaneous photosensitivity in affected males, presenting as tingling, burning, and itching within minutes of light exposure, often accompanied by swelling and redness of the skin. Pain may persist for hours or days after the initial reaction. Some patients show hepatic involvement and gallstone formation. Laboratory examination reveals increased levels of zinc- and metal-free protoporphyrin. The phenotype in heterozygous females ranges from asymptomatic to severe.",[300752],,,,,,,,
GARD:17756,Active,Orphanet,ORPHA:443804,Subtype of disorder,[Clinical subtype],Focal stiff limb syndrome,"[Focal stiff-person syndrome, Stiff leg syndrome]",,[184850],,,,,,,,
GARD:17757,Active,Orphanet,ORPHA:443988,Disorder,[Disease],Ventriculomegaly-cystic kidney disease,"[Congenital nephrosis-cerebral ventriculomegaly syndrome, VMCKD]","A rare genetic syndrome with a central nervous system malformation as a major feature, characterized by a triad of high alpha-fetoprotein levels in both maternal serum and amniotic fluid, cerebral ventriculomegaly, and renal macro- and microcysts. Variable findings include congenital nephrotic syndrome, aqueductal stenosis, gray matter heterotopias, and cardiac malformations, among others.",[219730],,,,,,,,
GARD:17758,Active,Orphanet,ORPHA:443995,Disorder,[Malformation syndrome],Mandibulofacial dysostosis with alopecia,[MFDA],"A rare mandibulofacial dysostosis characterized by the association with scalp alopecia and sparse eyebrows and eyelashes. Craniofacial dysmorphic features include zygomatic and mandibular dysplasia or hypoplasia, cleft palate, micrognathia, dental anomalies, auricular dysmorphism, and eyelid anomalies, among others. Patients may experience limited jaw mobility, glossoptosis, upper airway obstruction, and conductive hearing loss.",[616367],,,,,,,,
GARD:17759,Active,Orphanet,ORPHA:444013,Disorder,[Disease],Combined oxidative phosphorylation defect type 23,[COXPD23],"A rare mitochondrial disease characterized by early onset of hypertrophic cardiomyopathy and variable neurologic symptoms including global developmental delay, hypotonia, intellectual disability, visual impairment, and seizures. Lactic acidosis is present in all patients. Muscle biopsy usually shows decreased activity of mitochondrial complexes I and IV. Brain imaging may reveal variable abnormal signal intensities in the thalamus, basal ganglia, and/or brain stem.",[616198],,,,,,,,
GARD:17760,Active,Orphanet,ORPHA:444048,Disorder,[Disease],"46,XX ovarian dysgenesis-short stature syndrome",,"A rare, genetic disorder of sex development characterized by primary amenorrhea, short stature, delayed bone age, decreased levels of estradiol, elevated levels of follicle-stimulating hormone and luteinizing hormone, absent or underdeveloped uterus and ovaries, delayed development of pubic and axillary hair, and normal 46,XX karyotype.",[616185],,,,,,,,
GARD:17761,Active,Orphanet,ORPHA:444072,Disorder,[Malformation syndrome],Cerebellar-facial-dental syndrome,[Cerebellofaciodental syndrome],"A rare, autosomal recessive, multiple congenital anomalies/dysmorphic syndrome characterized mainly by developmental delay, variable intellectual disability, microcephaly, cerebellar hypoplasia, dysmorphic features (central incisors macrodontia and slender fingers), short stature and variable congenital anomalies.",[616202],,,,,,,,
GARD:17762,Active,Orphanet,ORPHA:444092,Disorder,[Disease],Autoimmune interstitial lung disease-arthritis syndrome,[COPA syndrome],"A rare genetic systemic or rheumatologic disease characterized by interstitial lung disease (often with pulmonary hemorrhage) and inflammatory arthritis, associated with high-titer autoantibodies (including anti-nuclear and anti-neutrophil cytoplasmic antibodies, and rheumatoid factor). Patients present from infancy to adolescence with tachypnea, cough, hemoptysis, and/or joint pain. Some patients may also develop glomerular disease.",[616414],,,,,,,,
GARD:17763,Active,Orphanet,ORPHA:444099,Disorder,[Disease],Autosomal dominant spastic paraplegia type 73,[SPG73],"A pure form of hereditary spastic paraplegia characterized by adult onset of crural spastic paraparesis, hyperreflexia, extensor plantar responses, proximal muscle weakness, mild muscle atrophy, decreased vibration sensation at ankles, and mild urinary dysfunction. Foot deformities have been reported to eventually occur in some patients. No abnormalities are noted on brain magnetic resonance imaging and peripheral nerve conduction velocity studies.",[616282],,,,,,,,
GARD:17764,Active,Orphanet,ORPHA:444138,Disorder,[Disease],Peeling skin-leukonychia-acral punctate keratoses-cheilitis-knuckle pads syndrome,[PLACK syndrome],"A rare genetic skin disease characterized by generalized skin peeling, leukonychia, acral punctate keratoses coalescing into focal keratoderma on the weight-bearing areas, angular cheilitis, and knuckle pads with multiple hyperkeratotic micropapules. The skin appears dry and scaly with superficial exfoliation and underlying erythema. Histopathologic examination of affected skin areas shows hyperkeratosis, acanthosis, and intraepidermal clefting with irregular acantholysis. Additional systemic abnormalities are absent.",[616295],,,,,,,,
GARD:17765,Active,Orphanet,ORPHA:444458,Disorder,[Disease],Combined oxidative phosphorylation defect type 24,[COXPD24],"Combined oxidative phosphorylation defect type 24 is a rare mitochondrial oxidative phosphorylation disorder characterized by variable phenotype, including developmental delay with psychomotor regression, intellectual disability, epilepsy, Leigh syndrome, non-syndromic hearing loss, visual impairment and severe myopathy. Decreased activity of mitochondrial respiratory complexes and lactic acidosis are common findings, and diffuse cerebral atrophy may be associated.",[616239],,,,,,,,
GARD:17766,Active,Orphanet,ORPHA:444463,Disorder,[Disease],Autoimmune hemolytic anemia-autoimmune thrombocytopenia-primary immunodeficiency syndrome,"[Evans syndrome associated with primary immunodeficiency, TPPII deficiency, TPPII-related immunodeficiency, autoimmunity, and neurodevelopmental delay with impaired glycolysis and lysosomal expansion disease, TRIANGLE disease, Tripeptidyl-peptidase II deficiency]","A rare genetic immune disease characterized by infantile or childhood onset of combined immunodeficiency with recurrent viral, bacterial, and fungal infections, severe autoimmunity mainly manifesting as antibody-mediated destruction of red blood cells, platelets, and neutrophils, and mild to moderate developmental delay. Laboratory findings include decreased circulating T-, B-, and natural killer cells, and hypergammaglobulinemia.",[619220],,,,,,,,
GARD:17767,Active,Orphanet,ORPHA:445038,Disorder,[Disease],3-methylglutaconic aciduria type 7,"[3-methylglutaconic aciduria-cataract-neurologic involvement-neutropenia syndrome, MGA7]","A rare organic aciduria characterized by increased urinary excretion of 3-methylglutaconic acid, variably associated with neutropenia (sometimes causing recurrent severe infections and potentially resulting in leukemia) and progressive neurologic manifestations, such as global developmental delay, intellectual disability, hypotonia, movement disorder, and seizures. Microcephaly, cataract, facial dysmorphism, growth retardation, endocrine abnormalities, and cardiomyopathy have also been reported. Brain imaging may show cerebral or cerebellar atrophy, or abnormalities of the basal ganglia.",[616271],,,,,,,,
GARD:17768,Active,Orphanet,ORPHA:445062,Disorder,[Disease],Juvenile-onset diabetes mellitus-central and peripheral neurodegeneration syndrome,"[Combined cerebellar and peripheral ataxia-deafness-diabetes mellitus syndrome, Combined cerebellar and peripheral ataxia-hearing loss-diabetes mellitus syndrome]","A rare genetic disease characterized by juvenile-onset insulin-dependent diabetes mellitus associated with central and peripheral nervous system abnormalities with variable onset between infancy and adolescence. Neurological manifestations include combined cerebellar and afferent ataxia, sensorineural hearing loss, pyramidal tract signs, and demyelinating sensorimotor peripheral neuropathy. Hypothyroidism has been reported in some patients. Brain imaging may show generalized cerebral atrophy.",[616192],,,,,,,,
GARD:17769,Active,Orphanet,ORPHA:445110,Disorder,[Disease],Limb-girdle muscular dystrophy due to POMK deficiency,[LGMD due to POMK deficiency],"Limb-girdle muscular dystrophy due to POMK deficiency is a form of limb-girdle muscular dystrophy presenting in infancy with muscle weakness and delayed motor development (eventually learning to walk at 18 months of age) followed by progressive proximal weakness, pseudohypertrophy of calf muscles, mild facial weakness, and borderline intelligence.",[616094],,,,,,,,
GARD:17770,Active,Orphanet,ORPHA:447760,Disorder,[Disease],Autosomal recessive spastic paraplegia type 9B,[AR-SPG9B],"A rare complex hereditary spastic paraplegia characterized by early onset of slowly progressive spastic para- or tetraparesis, increased tendon reflexes, positive Babinski sign, global developmental delay, cognitive impairment, and pseudobulbar palsy. Additional manifestations include dysmorphic facial features, tremor, short stature, and urinary incontinence.",[616586],,,,,,,,
GARD:17771,Active,Orphanet,ORPHA:447784,Disorder,[Disease],Mitochondrial pyruvate carrier deficiency,,"A rare pyruvate metabolism disorder characterized by neonatal onset of a mitochondrial encephalopathy with global developmental delay and the biochemical characteristics of lactic acidosis and increased serum pyruvate with normal lactate/pyruvate ratio. Additional reported manifestations include epilepsy, peripheral neuropathy, hypotonia, nystagmus, extensor plantar responses, hepatomegaly, and craniofacial dysmorphism (such as progressive microcephaly, epicanthus, long philtrum, and thin upper lip).",[614741],,,,,,,,
GARD:17772,Active,Orphanet,ORPHA:447877,Subtype of disorder,[Clinical subtype],Polymerase proofreading-related adenomatous polyposis,[PPAP],,"[612591, 615083]",,,,,,,,
