GardID,XrefSource,SourceID,MapRelationship
GARD:0016373,DiseaseOntology,111855,NA
GARD:0016373,OMIM,618695,Exact
GARD:0016373,UMLS,C5231464,NA
GARD:0016374,DiseaseOntology,112144,NA
GARD:0016374,OMIM,618697,Exact
GARD:0016374,UMLS,C5231465,NA
GARD:0016375,DiseaseOntology,112135,NA
GARD:0016375,OMIM,618752,Exact
GARD:0016375,UMLS,C5203411,NA
GARD:0016376,OMIM,618763,Exact
GARD:0016376,UMLS,C5231493,NA
GARD:0016377,OMIM,618775,Exact
GARD:0016377,UMLS,C5394051,NA
GARD:0016378,DiseaseOntology,112091,NA
GARD:0016378,OMIM,618776,Exact
GARD:0016378,UMLS,C5394053,NA
GARD:0016379,DiseaseOntology,112372,NA
GARD:0016379,OMIM,618779,Exact
GARD:0016379,UMLS,C5241442,NA
GARD:0016380,DiseaseOntology,111851,NA
GARD:0016380,OMIM,618781,Exact
GARD:0016380,UMLS,C5394063,NA
GARD:0016381,OMIM,618786,Exact
GARD:0016381,UMLS,C5394073,NA
GARD:0016382,ICD-10-CM,M08.9,NA
GARD:0016382,ICD-10-CM,M08,NA
GARD:0016382,OMIM,618795,Exact
GARD:0016382,SNOMED-CT,410502007,NA
GARD:0016382,UMLS,C3495559,NA
GARD:0016383,DiseaseOntology,111857,NA
GARD:0016383,OMIM,618801,Exact
GARD:0016383,UMLS,C5394104,NA
GARD:0016384,OMIM,618824,Exact
GARD:0016384,UMLS,C5394199,NA
GARD:0016385,DiseaseOntology,112145,NA
GARD:0016385,OMIM,618826,Exact
GARD:0016385,UMLS,C5394208,NA
GARD:0016386,DiseaseOntology,80950,NA
GARD:0016386,OMIM,618840,Exact
GARD:0016386,UMLS,C5394241,NA
GARD:0016387,OMIM,618841,Exact
GARD:0016387,UMLS,C5394246,NA
GARD:0016388,OMIM,618856,Exact
GARD:0016388,UMLS,C5394296,NA
GARD:0016388,UMLS,C5394597,NA
GARD:0016389,OMIM,618857,Exact
GARD:0016389,UMLS,C5394304,NA
GARD:0016389,UMLS,C5394303,NA
GARD:0016390,OMIM,618858,Exact
GARD:0016390,UMLS,C5394307,NA
GARD:0016391,DiseaseOntology,112220,NA
GARD:0016391,OMIM,618910,Exact
GARD:0016391,UMLS,C5394462,NA
GARD:0016392,DiseaseOntology,80761,NA
GARD:0016392,OMIM,618913,Exact
GARD:0016392,UMLS,C5394473,NA
GARD:0016393,DiseaseOntology,112221,NA
GARD:0016393,OMIM,618916,Exact
GARD:0016393,UMLS,C5394501,NA
GARD:0016394,OMIM,618918,Exact
GARD:0016394,UMLS,C5394503,NA
GARD:0016395,OMIM,618935,Exact
GARD:0016395,UMLS,C5394542,NA
GARD:0016396,DiseaseOntology,80792,NA
GARD:0016396,OMIM,618939,Exact
GARD:0016396,UMLS,C5394546,NA
GARD:0016397,OMIM,618940,Exact
GARD:0016397,UMLS,C5394548,NA
GARD:0016398,DiseaseOntology,112222,NA
GARD:0016398,OMIM,618959,Exact
GARD:0016398,UMLS,C5394553,NA
GARD:0016399,DiseaseOntology,80840,NA
GARD:0016399,OMIM,618977,Exact
GARD:0016399,UMLS,C5436534,NA
GARD:0016400,OMIM,618998,Exact
GARD:0016400,UMLS,C5436563,NA
GARD:0016401,DiseaseOntology,112139,NA
GARD:0016401,OMIM,619003,Exact
GARD:0016401,UMLS,C5436576,NA
GARD:0016402,OMIM,619016,Exact
GARD:0016402,UMLS,C5436607,NA
GARD:0016403,DiseaseOntology,112138,NA
GARD:0016403,OMIM,619028,Exact
GARD:0016403,UMLS,C5436638,NA
GARD:0016404,OMIM,619046,Exact
GARD:0016404,UMLS,C5436682,NA
GARD:0016405,OMIM,619048,Exact
GARD:0016405,UMLS,C5436683,NA
GARD:0016406,OMIM,619051,Exact
GARD:0016406,UMLS,C5436685,NA
GARD:0016407,OMIM,619052,Exact
GARD:0016407,UMLS,C5436689,NA
GARD:0016408,OMIM,619053,Exact
GARD:0016408,UMLS,C5436692,NA
GARD:0016409,OMIM,619054,Exact
GARD:0016409,UMLS,C5436694,NA
GARD:0016410,OMIM,619055,Exact
GARD:0016410,UMLS,C5436695,NA
GARD:0016411,OMIM,619058,Exact
GARD:0016411,UMLS,C5436710,NA
GARD:0016412,OMIM,619059,Exact
GARD:0016412,UMLS,C5436712,NA
GARD:0016413,OMIM,619060,Exact
GARD:0016413,UMLS,C5436714,NA
GARD:0016414,OMIM,619061,Exact
GARD:0016414,UMLS,C5436718,NA
GARD:0016415,OMIM,619062,Exact
GARD:0016415,UMLS,C5436720,NA
GARD:0016416,OMIM,619063,Exact
GARD:0016416,UMLS,C5436723,NA
GARD:0016417,OMIM,619064,Exact
GARD:0016417,UMLS,C5436726,NA
GARD:0016418,OMIM,619065,Exact
GARD:0016418,UMLS,C5436727,NA
GARD:0016419,DiseaseOntology,112161,NA
GARD:0016419,OMIM,619087,Exact
GARD:0016419,UMLS,C5436773,NA
GARD:0016420,DiseaseOntology,112176,NA
GARD:0016420,OMIM,619108,Exact
GARD:0016420,UMLS,C5436823,NA
GARD:0016421,DiseaseOntology,112190,NA
GARD:0016421,OMIM,619110,Exact
GARD:0016421,UMLS,C5436834,NA
GARD:0016422,OMIM,619111,Exact
GARD:0016422,UMLS,C5436837,NA
GARD:0016423,OMIM,619113,Exact
GARD:0016423,UMLS,C5436841,NA
GARD:0016424,DiseaseOntology,112223,NA
GARD:0016424,OMIM,619124,Exact
GARD:0016424,UMLS,C5436853,NA
GARD:0016425,OMIM,619133,Exact
GARD:0016425,UMLS,C5436882,NA
GARD:0016426,OMIM,619135,Exact
GARD:0016426,UMLS,C5436883,NA
GARD:0016427,OMIM,619141,Exact
GARD:0016427,UMLS,C5436884,NA
GARD:0016428,DiseaseOntology,112268,NA
GARD:0016428,OMIM,619155,Exact
GARD:0016428,UMLS,C5436909,NA
GARD:0016429,OMIM,619166,Exact
GARD:0016429,UMLS,C5436933,NA
GARD:0016430,OMIM,619167,Exact
GARD:0016430,UMLS,C5436934,NA
GARD:0016431,OMIM,619170,Exact
GARD:0016431,UMLS,C5436935,NA
GARD:0016432,OMIM,619179,Exact
GARD:0016432,UMLS,C5543048,NA
GARD:0016433,OMIM,619180,Exact
GARD:0016433,UMLS,C5543051,NA
GARD:0016434,OMIM,619185,Exact
GARD:0016434,UMLS,C5543064,NA
GARD:0016435,DiseaseOntology,112266,NA
GARD:0016435,OMIM,619201,Exact
GARD:0016435,UMLS,C5543092,NA
GARD:0016436,DiseaseOntology,112270,NA
GARD:0016436,OMIM,619202,Exact
GARD:0016436,UMLS,C5543094,NA
GARD:0016437,OMIM,619208,Exact
GARD:0016437,UMLS,C5543096,NA
GARD:0016438,OMIM,619224,Exact
GARD:0016438,UMLS,C5543176,NA
GARD:0016439,OMIM,619267,Exact
GARD:0016439,UMLS,C5543273,NA
GARD:0016440,OMIM,619272,Exact
GARD:0016440,UMLS,C5543281,NA
GARD:0016441,DiseaseOntology,112330,NA
GARD:0016441,OMIM,619303,Exact
GARD:0016441,UMLS,C5543328,NA
GARD:0016442,DiseaseOntology,112331,NA
GARD:0016442,OMIM,619304,Exact
GARD:0016442,UMLS,C5543331,NA
GARD:0016443,DiseaseOntology,112370,NA
GARD:0016443,OMIM,619325,Exact
GARD:0016443,UMLS,C5444111,NA
GARD:0016444,OMIM,619339,Exact
GARD:0016444,UMLS,C5543445,NA
GARD:0016445,OMIM,619340,Exact
GARD:0016445,UMLS,C5543446,NA
GARD:0016446,OMIM,619350,Exact
GARD:0016446,UMLS,C5543466,NA
GARD:0016447,OMIM,619351,Exact
GARD:0016447,UMLS,C5543476,NA
GARD:0016448,OMIM,619355,Exact
GARD:0016448,UMLS,C5543491,NA
GARD:0016449,GeneticAlliance,8036,NA
GARD:0016449,OMIM,613093,Exact
GARD:0016449,UMLS,C2751308,NA
GARD:0016449,UMLS,C2751309,NA
GARD:0016450,DiseaseOntology,50657,NA
GARD:0016450,GeneticsHomeReference,https://medlineplus.gov/genetics/condition/bannayan-riley-ruvalcaba-syndrome,NA
GARD:0016450,OMIM,158350,Exact
GARD:0016450,SNOMED-CT,722859001,NA
GARD:0016450,SNOMED-CT,58037000,NA
GARD:0016450,SNOMED-CT,128791005,NA
GARD:0016450,SNOMED-CT,67944007,NA
GARD:0016450,UMLS,C0391826,NA
GARD:0016450,UMLS,C1834711,NA
GARD:0016450,UMLS,C1866376,NA
GARD:0016450,UMLS,C1959582,NA
GARD:0016450,UMLS,C0018553,NA
GARD:0016451,DiseaseOntology,60462,NA
GARD:0016451,GeneticAlliance,2215,NA
GARD:0016451,OMIM,251450,Exact
GARD:0016451,SNOMED-CT,254099008,NA
GARD:0016451,UMLS,C4012146,NA
GARD:0016451,UMLS,C0432242,NA
GARD:0016452,DiseaseOntology,110845,NA
GARD:0016452,GeneticAlliance,9522,NA
GARD:0016452,OMIM,278730,Exact
GARD:0016452,SNOMED-CT,68637004,NA
GARD:0016452,UMLS,C0268138,NA
GARD:0016453,DiseaseOntology,70211,NA
GARD:0016453,OMIM,611944,Exact
GARD:0016453,UMLS,C4747568,NA
GARD:0016454,DiseaseOntology,70033,NA
GARD:0016454,GeneticAlliance,8826,NA
GARD:0016454,OMIM,612580,Exact
GARD:0016454,UMLS,C2675488,NA
GARD:0016455,DiseaseOntology,70034,NA
GARD:0016455,GeneticAlliance,8827,NA
GARD:0016455,OMIM,612581,Exact
GARD:0016455,UMLS,C2675487,NA
GARD:0016456,DiseaseOntology,70208,NA
GARD:0016456,GeneticAlliance,8770,NA
GARD:0016456,OMIM,613480,Exact
GARD:0016456,UMLS,C4747646,NA
GARD:0016457,DiseaseOntology,60717,NA
GARD:0016457,GeneticAlliance,8634,NA
GARD:0016457,OMIM,613943,Exact
GARD:0016457,UMLS,C3553029,NA
GARD:0016458,DiseaseOntology,70032,NA
GARD:0016458,GeneticAlliance,8825,NA
GARD:0016458,OMIM,614113,Exact
GARD:0016458,UMLS,C3279842,NA
GARD:0016459,DiseaseOntology,70039,NA
GARD:0016459,GeneticAlliance,8832,NA
GARD:0016459,OMIM,614255,Exact
GARD:0016459,UMLS,C5393830,NA
GARD:0016460,DiseaseOntology,70040,NA
GARD:0016460,GeneticAlliance,8818,NA
GARD:0016460,OMIM,614256,Exact
GARD:0016460,UMLS,C3280284,NA
GARD:0016461,DiseaseOntology,70041,NA
GARD:0016461,GeneticAlliance,8819,NA
GARD:0016461,OMIM,614257,Exact
GARD:0016461,UMLS,C3280285,NA
GARD:0016462,DiseaseOntology,70043,NA
GARD:0016462,GeneticAlliance,8821,NA
GARD:0016462,OMIM,614563,Exact
GARD:0016462,UMLS,C3281202,NA
GARD:0016463,DiseaseOntology,81000,NA
GARD:0016463,OMIM,615107,Exact
GARD:0016463,UMLS,C3554517,NA
GARD:0016464,DiseaseOntology,81001,NA
GARD:0016464,OMIM,615108,Exact
GARD:0016464,UMLS,C3554518,NA
GARD:0016465,DiseaseOntology,81002,NA
GARD:0016465,OMIM,615109,Exact
GARD:0016465,UMLS,C3554519,NA
GARD:0016466,DiseaseOntology,60462,NA
GARD:0016466,OMIM,615777,Exact
GARD:0016466,UMLS,C4014294,NA
GARD:0016467,DiseaseOntology,70054,NA
GARD:0016467,OMIM,615828,Exact
GARD:0016467,UMLS,C4014414,NA
GARD:0016468,DiseaseOntology,70209,NA
GARD:0016468,OMIM,615907,Exact
GARD:0016468,UMLS,C4747769,NA
GARD:0016469,DiseaseOntology,70068,NA
GARD:0016469,OMIM,616393,Exact
GARD:0016469,UMLS,C4225343,NA
GARD:0016470,DiseaseOntology,81003,NA
GARD:0016470,GeneticsHomeReference,https://medlineplus.gov/genetics/condition/cowden-syndrome,NA
GARD:0016470,OMIM,616858,Exact
GARD:0016470,UMLS,C4225179,NA
GARD:0016471,DiseaseOntology,80258,NA
GARD:0016471,OMIM,617571,Exact
GARD:0016471,UMLS,C4539754,NA
GARD:0016472,DiseaseOntology,80231,NA
GARD:0016472,OMIM,617796,Exact
GARD:0016472,UMLS,C4540478,NA
GARD:0016473,DiseaseOntology,80228,NA
GARD:0016473,OMIM,617798,Exact
GARD:0016473,UMLS,C4540481,NA
GARD:0016474,DiseaseOntology,80230,NA
GARD:0016474,OMIM,617799,Exact
GARD:0016474,UMLS,C4540484,NA
GARD:0016475,OMIM,618095,Exact
GARD:0016475,UMLS,C4748167,NA
GARD:0016476,OMIM,618106,Exact
GARD:0016476,UMLS,C4748195,NA
GARD:0016477,OMIM,618330,Exact
GARD:0016477,UMLS,C5193032,NA
GARD:0016478,OMIM,619188,Exact
GARD:0016478,UMLS,C5543067,NA
GARD:0016479,ICD-10,H49.4,Exact
GARD:0016479,ICD-11,9C82.0,NTBT
GARD:0016479,Orphanet,663,Exact
GARD:0016479,UMLS,C0162674,Exact
GARD:0016480,ICD-10,H35.5,NTBT
GARD:0016480,OMIM,264420,BTNT
GARD:0016480,OMIM,136900,Exact
GARD:0016480,Orphanet,59181,Exact
GARD:0016480,SNOMED-CT,193410003,NA
GARD:0016480,UMLS,C0339515,Exact
GARD:0016481,ICD-10,E71.1,NTBT
GARD:0016481,OMIM,613646,Exact
GARD:0016481,Orphanet,280183,Exact
GARD:0016481,SNOMED-CT,771444002,NA
GARD:0016482,ICD-10,Q13.8,NTBT
GARD:0016482,MedDRA,10059198,Exact
GARD:0016482,OMIM,602482,NTBT
GARD:0016482,OMIM,137600,BTNT
GARD:0016482,OMIM,601631,NTBT
GARD:0016482,Orphanet,91483,Exact
GARD:0016482,SNOMED-CT,47507006,NA
GARD:0016483,OMIM,618641,Exact
GARD:0016483,UMLS,C5231437,NA
GARD:0016484,Orphanet,98634,Exact
GARD:0016485,ICD-10,Q15.0,NTBT
GARD:0016485,MedDRA,10058653,Exact
GARD:0016485,OMIM,601631,NTBT
GARD:0016485,OMIM,602482,NTBT
GARD:0016485,Orphanet,98978,Exact
GARD:0016485,SNOMED-CT,204152008,NA
GARD:0016485,UMLS,C0266548,Exact
GARD:0016486,ICD-10,H49.4,NTBT
GARD:0016486,OMIM,609283,BTNT
GARD:0016486,OMIM,610131,BTNT
GARD:0016486,OMIM,613077,BTNT
GARD:0016486,OMIM,157640,Exact
GARD:0016486,OMIM,609286,BTNT
GARD:0016486,Orphanet,254892,Exact
GARD:0016486,SNOMED-CT,827115000,NA
GARD:0016487,ICD-10,N03.5,NTBT
GARD:0016487,OMIM,614809,Exact
GARD:0016487,Orphanet,329931,Exact
GARD:0016489,ICD-10,D84.1,NTBT
GARD:0016489,OMIM,613779,Exact
GARD:0016489,Orphanet,280133,Exact
GARD:0016489,SNOMED-CT,771443008,NA
GARD:0016489,UMLS,C3151071,Exact
GARD:0016490,Orphanet,156005,Exact
GARD:0016491,DiseaseOntology,7693,NA
GARD:0016491,GeneticAlliance,63,NA
GARD:0016491,OMIM,100070,Exact
GARD:0016491,SNOMED-CT,233985008,NA
GARD:0016491,UMLS,C1853365,NA
GARD:0016491,UMLS,C0162871,NA
GARD:0016492,DiseaseOntology,7693,NA
GARD:0016492,OMIM,609782,Exact
GARD:0016492,UMLS,C1853364,NA
GARD:0016493,DiseaseOntology,7693,NA
GARD:0016493,OMIM,611891,Exact
GARD:0016493,UMLS,C2678470,NA
GARD:0016494,DiseaseOntology,7693,NA
GARD:0016494,OMIM,614375,Exact
GARD:0016494,UMLS,C3280597,NA
GARD:0016495,DiseaseOntology,111378,NA
GARD:0016495,OMIM,618388,Exact
GARD:0016495,UMLS,C4760576,NA
GARD:0016496,DiseaseOntology,111376,NA
GARD:0016496,OMIM,618389,Exact
GARD:0016496,UMLS,C4760599,NA
GARD:0016497,DiseaseOntology,111379,NA
GARD:0016497,OMIM,618393,Exact
GARD:0016497,UMLS,C4760578,NA
GARD:0016498,DiseaseOntology,111517,NA
GARD:0016498,GeneticAlliance,7783,NA
GARD:0016498,OMIM,609283,Exact
GARD:0016498,UMLS,C1836460,NA
GARD:0016499,DiseaseOntology,111520,NA
GARD:0016499,GeneticAlliance,7784,NA
GARD:0016499,GeneticsHomeReference,https://medlineplus.gov/genetics/condition/progressive-external-ophthalmoplegia,NA
GARD:0016499,OMIM,609286,Exact
GARD:0016499,UMLS,C1836439,NA
GARD:0016500,DiseaseOntology,111525,NA
GARD:0016500,GeneticAlliance,7785,NA
GARD:0016500,OMIM,610131,Exact
GARD:0016500,UMLS,C1864668,NA
GARD:0016501,DiseaseOntology,111518,NA
GARD:0016501,GeneticAlliance,7786,NA
GARD:0016501,OMIM,613077,Exact
GARD:0016501,UMLS,C2751319,NA
GARD:0016502,GeneticAlliance,5498,NA
GARD:0016502,OMIM,166780,Exact
GARD:0016502,UMLS,C3714941,NA
GARD:0016503,OMIM,615560,Exact
GARD:0016503,UMLS,C5442121,NA
GARD:0016504,DiseaseOntology,60169,NA
GARD:0016504,OMIM,605751,Exact
GARD:0016504,UMLS,C1853995,NA
GARD:0016505,DiseaseOntology,60169,NA
GARD:0016505,OMIM,612627,Exact
GARD:0016505,UMLS,C2675462,NA
GARD:0016506,OMIM,617080,Exact
GARD:0016506,UMLS,C4310728,NA
GARD:0016507,DiseaseOntology,110037,NA
GARD:0016507,OMIM,602096,Exact
GARD:0016507,UMLS,C1865868,NA
GARD:0016508,OMIM,605055,Exact
GARD:0016508,UMLS,C1857933,NA
GARD:0016509,DiseaseOntology,110038,NA
GARD:0016509,OMIM,605526,Exact
GARD:0016509,UMLS,C1854187,NA
GARD:0016510,DiseaseOntology,110039,NA
GARD:0016510,OMIM,606187,Exact
GARD:0016510,UMLS,C1853555,NA
GARD:0016511,DiseaseOntology,110040,NA
GARD:0016511,OMIM,606889,Exact
GARD:0016511,UMLS,C1847200,NA
GARD:0016512,DiseaseOntology,110041,NA
GARD:0016512,OMIM,607116,Exact
GARD:0016512,UMLS,C1846735,NA
GARD:0016513,DiseaseOntology,110042,NA
GARD:0016513,GeneticsHomeReference,https://medlineplus.gov/genetics/condition/alzheimer-disease,NA
GARD:0016513,OMIM,607822,Exact
GARD:0016513,UMLS,C1843013,NA
GARD:0016514,DiseaseOntology,110043,NA
GARD:0016514,OMIM,609636,Exact
GARD:0016514,UMLS,C1864828,NA
GARD:0016515,DiseaseOntology,110044,NA
GARD:0016515,OMIM,609790,Exact
GARD:0016515,UMLS,C1853360,NA
GARD:0016516,DiseaseOntology,110045,NA
GARD:0016516,OMIM,611073,Exact
GARD:0016516,UMLS,C1970209,NA
GARD:0016517,DiseaseOntology,110046,NA
GARD:0016517,OMIM,611152,Exact
GARD:0016517,UMLS,C1970147,NA
GARD:0016518,DiseaseOntology,110047,NA
GARD:0016518,OMIM,611154,Exact
GARD:0016518,UMLS,C1970144,NA
GARD:0016519,DiseaseOntology,60857,NA
GARD:0016519,GeneticAlliance,9284,NA
GARD:0016519,GeneticsHomeReference,https://medlineplus.gov/genetics/condition/septo-optic-dysplasia,NA
GARD:0016519,OMIM,182230,Exact
GARD:0016519,SNOMED-CT,7611002,NA
GARD:0016519,UMLS,C0338503,NA
GARD:0016519,UMLS,C2750027,NA
GARD:0016520,DiseaseOntology,9406,NA
GARD:0016520,GeneticAlliance,9119,NA
GARD:0016520,OMIM,613986,Exact
GARD:0016520,UMLS,C3151440,NA
GARD:0016521,DiseaseOntology,60169,NA
GARD:0016521,GeneticAlliance,1891,NA
GARD:0016521,OMIM,607745,Exact
GARD:0016521,UMLS,C1843140,NA
GARD:0016522,ICD-10,E72.2,NTBT
GARD:0016522,ICD-11,5C50.A3,Exact
GARD:0016522,MeSH,D020159,Exact
GARD:0016522,Orphanet,187,Exact
GARD:0016522,SNOMED-CT,398680004,NA
GARD:0016522,UMLS,C0175683,Exact
GARD:0016523,ICD-10,E74.0,NTBT
GARD:0016523,MedDRA,10018464,Exact
GARD:0016523,OMIM,232240,BTNT
GARD:0016523,OMIM,232220,BTNT
GARD:0016523,OMIM,232200,BTNT
GARD:0016523,Orphanet,364,Exact
GARD:0016523,SNOMED-CT,7265005,NA
GARD:0016523,UMLS,C2919796,Exact
GARD:0016523,UMLS,C0017920,Exact
GARD:0016524,ICD-10,Q82.8,NTBT
GARD:0016524,MeSH,C536385,Exact
GARD:0016524,MeSH,C537068,Exact
GARD:0016524,OMIM,136500,Exact
GARD:0016524,Orphanet,79133,Exact
GARD:0016524,UMLS,C2936827,Exact
GARD:0016524,UMLS,C1744559,Exact
GARD:0016526,ICD-10,E80.5,Exact
GARD:0016526,ICD-11,5C58.00,Exact
GARD:0016526,MeSH,D003414,Exact
GARD:0016526,MedDRA,10011386,Exact
GARD:0016526,OMIM,218800,BTNT
GARD:0016526,OMIM,606785,BTNT
GARD:0016526,Orphanet,205,Exact
GARD:0016526,SNOMED-CT,28259009,NA
GARD:0016526,UMLS,C0010324,Exact
GARD:0016527,ICD-10,C71.7,NTBT
GARD:0016527,OMIM,137800,NTBT
GARD:0016527,Orphanet,301,Exact
GARD:0016527,SNOMED-CT,254939008,NA
GARD:0016527,UMLS,C0014474,Exact
GARD:0016528,ICD-10,Q82.8,NTBT
GARD:0016528,MedDRA,10049048,Exact
GARD:0016528,OMIM,617525,BTNT
GARD:0016528,OMIM,617526,BTNT
GARD:0016528,OMIM,133200,NTBT
GARD:0016528,OMIM,617524,BTNT
GARD:0016528,Orphanet,317,Exact
GARD:0016528,SNOMED-CT,70041004,NA
GARD:0016528,UMLS,C0265961,Exact
GARD:0016529,ICD-10,C81.4,BTNT
GARD:0016529,ICD-10,C81.9,BTNT
GARD:0016529,ICD-10,C81.3,BTNT
GARD:0016529,ICD-10,C81.0,BTNT
GARD:0016529,ICD-10,C81.7,BTNT
GARD:0016529,ICD-10,C81.2,BTNT
GARD:0016529,ICD-10,C81.1,BTNT
GARD:0016529,OMIM,400021,BTNT
GARD:0016529,OMIM,236000,Exact
GARD:0016529,OMIM,300221,BTNT
GARD:0016529,Orphanet,391,Exact
GARD:0016529,SNOMED-CT,762690000,NA
GARD:0016530,ICD-10,E74.8,NTBT
GARD:0016530,MeSH,D006959,Exact
GARD:0016530,MedDRA,10020703,Exact
GARD:0016530,OMIM,259900,BTNT
GARD:0016530,OMIM,260000,BTNT
GARD:0016530,OMIM,613616,BTNT
GARD:0016530,Orphanet,416,Exact
GARD:0016530,SNOMED-CT,17901006,NA
GARD:0016530,UMLS,C0020501,Exact
GARD:0016530,UMLS,C0020500,Exact
GARD:0016531,ICD-10,I27.0,Exact
GARD:0016531,ICD-11,BB01.0,NTBT
GARD:0016531,OMIM,265400,BTNT
GARD:0016531,OMIM,615344,BTNT
GARD:0016531,OMIM,615343,BTNT
GARD:0016531,OMIM,178600,Exact
GARD:0016531,OMIM,615342,BTNT
GARD:0016531,Orphanet,422,Exact
GARD:0016532,ICD-10,E27.4,NTBT
GARD:0016532,OMIM,606984,BTNT
GARD:0016532,OMIM,610600,BTNT
GARD:0016532,OMIM,203400,BTNT
GARD:0016532,Orphanet,427,Exact
GARD:0016532,SNOMED-CT,715343000,NA
GARD:0016533,ICD-10,E23.0,NTBT
GARD:0016533,OMIM,612702,BTNT
GARD:0016533,OMIM,244200,BTNT
GARD:0016533,OMIM,614842,BTNT
GARD:0016533,OMIM,614840,BTNT
GARD:0016533,OMIM,615269,BTNT
GARD:0016533,OMIM,614880,BTNT
GARD:0016533,OMIM,612370,BTNT
GARD:0016533,OMIM,147950,NTBT
GARD:0016533,OMIM,615266,BTNT
GARD:0016533,OMIM,308700,BTNT
GARD:0016533,OMIM,614838,BTNT
GARD:0016533,OMIM,146110,BTNT
GARD:0016533,OMIM,614839,BTNT
GARD:0016533,OMIM,614837,BTNT
GARD:0016533,OMIM,610628,BTNT
GARD:0016533,OMIM,615270,BTNT
GARD:0016533,OMIM,614841,BTNT
GARD:0016533,OMIM,614858,BTNT
GARD:0016533,Orphanet,432,Exact
GARD:0016534,ICD-10,Q42.2,Exact
GARD:0016534,ICD-10,Q42.1,Exact
GARD:0016534,ICD-10,Q42.3,Exact
GARD:0016534,ICD-10,Q42.0,Exact
GARD:0016534,ICD-11,LB17.0,Exact
GARD:0016534,MeSH,C537771,Exact
GARD:0016534,OMIM,207500,BTNT
GARD:0016534,OMIM,107100,Exact
GARD:0016534,OMIM,301800,BTNT
GARD:0016534,Orphanet,557,Exact
GARD:0016534,UMLS,C3495676,Exact
GARD:0016535,ICD-10,Q87.4,Exact
GARD:0016535,ICD-11,LD28.01,Exact
GARD:0016535,MeSH,D008382,Exact
GARD:0016535,MedDRA,10026829,Exact
GARD:0016535,OMIM,154700,BTNT
GARD:0016535,OMIM,610168,NTBT
GARD:0016535,Orphanet,558,Exact
GARD:0016535,SNOMED-CT,19346006,NA
GARD:0016535,UMLS,C0024796,Exact
GARD:0016536,ICD-10,G71.2,NTBT
GARD:0016536,OMIM,255320,BTNT
GARD:0016536,OMIM,117000,NTBT
GARD:0016536,OMIM,602771,BTNT
GARD:0016536,Orphanet,598,Exact
GARD:0016536,UMLS,C0270962,Exact
GARD:0016537,ICD-10,E72.1,NTBT
GARD:0016537,OMIM,236270,BTNT
GARD:0016537,OMIM,277410,BTNT
GARD:0016537,OMIM,250940,BTNT
GARD:0016537,Orphanet,622,Exact
GARD:0016537,SNOMED-CT,721225009,NA
GARD:0016538,ICD-10,E23.0,NTBT
GARD:0016538,OMIM,307200,Exact
GARD:0016538,Orphanet,632,Exact
GARD:0016538,SNOMED-CT,234533006,NA
GARD:0016538,UMLS,C0472813,Exact
GARD:0016539,ICD-10,E78.6,NTBT
GARD:0016539,OMIM,245900,BTNT
GARD:0016539,OMIM,136120,BTNT
GARD:0016539,Orphanet,650,Exact
GARD:0016539,SNOMED-CT,238091006,NA
GARD:0016539,UMLS,C0023195,Exact
GARD:0016540,ICD-10,Q79.2,NTBT
GARD:0016540,ICD-11,LB01,Exact
GARD:0016540,MedDRA,10030308,Exact
GARD:0016540,OMIM,310980,BTNT
GARD:0016540,OMIM,164750,BTNT
GARD:0016540,Orphanet,660,Exact
GARD:0016540,SNOMED-CT,18735004,NA
GARD:0016540,UMLS,C0795690,Exact
GARD:0016541,ICD-10,D55.2,NTBT
GARD:0016541,OMIM,613470,Exact
GARD:0016541,Orphanet,712,Exact
GARD:0016541,SNOMED-CT,52413004,NA
GARD:0016542,ICD-10,Q82.8,NTBT
GARD:0016542,OMIM,175850,Exact
GARD:0016542,Orphanet,737,Exact
GARD:0016542,SNOMED-CT,718218005,NA
GARD:0016542,UMLS,C0162838,Exact
GARD:0016543,ICD-10,D68.5,NTBT
GARD:0016543,OMIM,612336,BTNT
GARD:0016543,OMIM,614514,BTNT
GARD:0016543,Orphanet,743,Exact
GARD:0016543,SNOMED-CT,439702007,NA
GARD:0016544,ICD-10,D68.2,NTBT
GARD:0016544,OMIM,612304,BTNT
GARD:0016544,OMIM,176860,BTNT
GARD:0016544,Orphanet,745,Exact
GARD:0016544,SNOMED-CT,439274008,NA
GARD:0016544,UMLS,C0398625,Exact
GARD:0016544,UMLS,C2930896,Exact
GARD:0016545,ICD-10,N25.8,NTBT
GARD:0016545,ICD-11,GB90.41,Exact
GARD:0016545,MeSH,D011546,Exact
GARD:0016545,OMIM,177735,BTNT
GARD:0016545,OMIM,264350,BTNT
GARD:0016545,Orphanet,756,Exact
GARD:0016545,SNOMED-CT,43941006,NA
GARD:0016545,UMLS,C0268436,Exact
GARD:0016545,UMLS,C1449843,Exact
GARD:0016546,ICD-10,E22.8,NTBT
GARD:0016546,ICD-11,5A60.3,Exact
GARD:0016546,OMIM,176400,BTNT
GARD:0016546,OMIM,615346,BTNT
GARD:0016546,Orphanet,759,Exact
GARD:0016546,SNOMED-CT,237816004,NA
GARD:0016546,UMLS,C0342543,Exact
GARD:0016547,ICD-10,I45.8,NTBT
GARD:0016547,ICD-11,BC65.0,Exact
GARD:0016547,MedDRA,10057926,Exact
GARD:0016547,OMIM,612347,BTNT
GARD:0016547,OMIM,601005,BTNT
