GardID,DataSource,SourceID,ClassificationLevel,DisorderType,SourceName,SourceSynonym,OmimMember,ParentOrphaCode,ParentOrphaName,ParentGardID,RdRequestID
GARD:0020724,Orphanet,251905,Group of disorders,[Clinical group],Pineal tumor of neuroepithelial tissue,,,,,,
GARD:0009369,Orphanet,251909,Disorder,[Disease],Pineoblastoma,,,,,,
GARD:0008207,Orphanet,251912,Disorder,[Disease],Pineocytoma,,,,,,
GARD:0020725,Orphanet,251915,Disorder,[Disease],Papillary tumor of the pineal region,[PTPR],,,,,
GARD:0010644,Orphanet,251919,Disorder,[Disease],Pineal parenchymal tumor of intermediate differenciation,,,,,,
GARD:0020726,Orphanet,251924,Group of disorders,[Clinical group],Neuronal tumor,,,,,,
GARD:0020727,Orphanet,251927,Disorder,[Disease],Extraventricular neurocytoma,[EVN],,,,,
GARD:0010642,Orphanet,251931,Disorder,[Disease],Cerebellar liponeurocytoma,,,,,,
GARD:0020728,Orphanet,251934,Group of disorders,[Clinical group],Mixed neuronal-glial tumor,,,,,,
GARD:0010638,Orphanet,251937,Disorder,[Disease],Gangliocytoma,,,,,,
GARD:0020729,Orphanet,251940,Disorder,[Disease],Desmoplastic infantile astrocytoma/ganglioglioma,[DIA/DIG],,,,,
GARD:0010640,Orphanet,251946,Disorder,[Disease],Dysembryoplastic neuroepithelial tumor,[DNET],,,,,
GARD:0002430,Orphanet,251949,Disorder,[Disease],Ganglioglioma,,,,,,
GARD:0010639,Orphanet,251957,Disorder,[Disease],Anaplastic ganglioglioma,,,,,,
GARD:0020730,Orphanet,251962,Disorder,[Disease],Papillary glioneuronal tumor,"[PGNT, Pseudopapillary ganglioglioneurocytoma, Pseudopapillary neurocytoma with glial differentiation]",,,,,
GARD:0013593,Orphanet,251975,Disorder,[Disease],Rosette-forming glioneuronal tumor,[RGNT],,,,,
GARD:0020731,Orphanet,251992,Disorder,[Disease],Ganglioneuroma,,,,,,
GARD:0020732,Orphanet,251995,Group of disorders,[Category],Primary germ cell tumor of central nervous system,[Primary germ cell tumor of CNS],,,,,
GARD:0020733,Orphanet,252006,Subtype of disorder,[Clinical subtype],Yolk sac tumor of central nervous system,"[Endodermal sinus tumor of CNS, Endodermal sinus tumor of central nervous system, Intracranial endodermal sinus tumor, Intracranial yolk sac tumor, Yolk sac tumor of CNS]",,,,,
GARD:0020734,Orphanet,252015,Disorder,[Disease],Choriocarcinoma of the central nervous system,,,,,,
GARD:0020735,Orphanet,252018,Subtype of disorder,[Clinical subtype],Teratoma of the central nervous system,,,,,,
GARD:0020736,Orphanet,252021,Subtype of disorder,[Clinical subtype],Mixed germ cell tumor of central nervous system,[Mixed germ cell tumor of CNS],,,,,
GARD:0020737,Orphanet,252025,Group of disorders,[Category],Tumor of meninges,,,,,,
GARD:0020738,Orphanet,252028,Group of disorders,[Category],Primary melanocytic tumor of central nervous system,"[Primary melanocytic lesion of CNS, Primary melanocytic lesion of central nervous system, Primary melanocytic tumor of CNS]",,,,,
GARD:0020739,Orphanet,252031,Disorder,[Disease],Diffuse leptomeningeal melanocytosis,"[DLM, Leptomeningeal melanomatosis]",,,,,
GARD:0020740,Orphanet,252046,Disorder,[Disease],Meningeal melanocytoma,,,,,,
GARD:0012016,Orphanet,252050,Disorder,[Disease],Primary melanoma of the central nervous system,"[Malignant melanoma of meninges, Primary melanoma of the CNS]",,,,,
GARD:0008232,Orphanet,252054,Disorder,[Disease],Hemangioblastoma,,,,,,
GARD:0012697,Orphanet,252057,Group of disorders,[Category],Tumor of cranial and spinal nerves,[Rare tumor of cranial and spinal nerves],,,,,
GARD:0020741,Orphanet,252128,Subtype of disorder,[Histopathological subtype],Malignant peripheral nerve sheath tumor with perineurial differentiation,[Malignant perineurioma],,,,,
GARD:0007180,Orphanet,252131,Group of disorders,[Category],Benign peripheral nerve sheath tumor,[BPNST],,,,,
GARD:0004767,Orphanet,252164,Disorder,[Disease],Benign schwannoma,"[Neurilemmoma, Neurilemoma, Peripheral fibroblastoma]",,,,,
GARD:0000223,Orphanet,252175,Subtype of disorder,[Clinical subtype],Vestibular schwannoma,"[Acoustic neurilemoma, Acoustic neurinoma, Acoustic neuroma]",,,,,
GARD:0007191,Orphanet,252183,Disorder,[Disease],Neurofibroma,,,,,,
GARD:0020742,Orphanet,252190,Group of disorders,[Category],Inherited nervous system cancer-predisposing syndrome,,,,,,
GARD:0017217,Orphanet,252202,Disorder,[Disease],Constitutional mismatch repair deficiency syndrome,[CMMR-D syndrome],"[276300, 619096, 619097, 619101]",,,,
GARD:0008468,Orphanet,252206,Disorder,[Disease],Melanoma and neural system tumor syndrome,[Melanoma-astrocytoma syndrome],[155755],,,,
GARD:0020743,Orphanet,252212,Subtype of disorder,[Histopathological subtype],Malignant triton tumor,"[MPNST with rhabdomyosarcomatous differentiation, MTT, Malignant peripheral nerve sheath tumor with rhabdomyosarcomatous differenciation]",,,,,
GARD:0012454,Orphanet,254334,Disorder,[Disease],Autosomal recessive intermediate Charcot-Marie-Tooth disease type B,[RI-CMT type B],[613641],,,,
GARD:0010992,Orphanet,254343,Disorder,[Disease],Autosomal recessive spastic ataxia-optic atrophy-dysarthria syndrome,"[Autosomal recessive spastic ataxia type 4, SPAX4]",[613672],,,,
GARD:0010991,Orphanet,254346,Disorder,[Malformation syndrome],19p13.12 microdeletion syndrome,"[Del(19)(p13.12), Monosomy 19p13.12]",,,,,
GARD:0017218,Orphanet,254351,Disorder,[Malformation syndrome],Distal 7q11.23 microdeletion syndrome,"[Distal del(7)(q11.23), Distal monosomy 7q11.23]",[613729],,,,
GARD:0012542,Orphanet,254361,Disorder,[Disease],Plectin-related limb-girdle muscular dystrophy R17,"[Autosomal recessive limb-girdle muscular dystrophy type 2Q, LGMD type 2Q, LGMD2Q, Limb-girdle muscular dystrophy type 2Q, Plectin-related LGMD R17]",[613723],,,,
GARD:0012344,Orphanet,254367,Group of disorders,[Category],Rare lichen planus,[Rare LP],,,,,
GARD:0020744,Orphanet,254370,Group of disorders,[Category],Rare cutaneous lichen planus,[Rare cutaneous LP],,,,,
GARD:0020745,Orphanet,254373,Group of disorders,[Category],Rare mucosal lichen planus,[Rare mucosal LP],,,,,
GARD:0011898,Orphanet,254379,Disorder,[Disease],Linear lichen planus,"[Blaschkoid LP, Blaschkoid lichen planus, Linear LP]",,,,,
GARD:0012673,Orphanet,254395,Disorder,[Disease],Actinic lichen planus,"[Actinic LP, Lichen planus actinus, Lichen planus subtropicus, Lichen planus tropicus, Lichenoid melanodermatitis, Summertime actinic lichenoid eruption]",,,,,
GARD:0012676,Orphanet,254411,Disorder,[Disease],Annular atrophic lichen planus,[Annular atrophic LP],,,,,
GARD:0012674,Orphanet,254424,Disorder,[Disease],Annular lichen planus,[Annular LP],,,,,
GARD:0012675,Orphanet,254449,Disorder,[Disease],Atrophic lichen planus,[Atrophic LP],,,,,
GARD:0010816,Orphanet,254463,Disorder,[Disease],Lichen planus pigmentosus,"[LP pigmentosa, LP pigmentosus, Lichen planus pigmentosa, Lichen planus pigmentosus inversus]",,,,,
GARD:0012677,Orphanet,254478,Disorder,[Disease],Lichen planus pemphigoides,[LP pemphigoides],,,,,
GARD:0010886,Orphanet,254492,Disorder,[Disease],Frontal fibrosing alopecia,[FFA],,,,,
GARD:0020746,Orphanet,254504,Subtype of disorder,[Clinical subtype],Inhalational botulism,[Inhalation botulism],,,,,
GARD:0020747,Orphanet,254509,Subtype of disorder,[Clinical subtype],Iatrogenic botulism,[Inadvertent botulism],,,,,
GARD:0013431,Orphanet,254516,Disorder,[Malformation syndrome],Temple syndrome,,[616222],,,,
GARD:0017219,Orphanet,254519,Disorder,[Malformation syndrome],Kagami-Ogata syndrome,[KOS],[608149],,,,
GARD:0017220,Orphanet,254525,Subtype of disorder,[Etiological subtype],Temple syndrome due to paternal 14q32.2 microdeletion,[Paternal del(14)(q32.2)],[616222],,,,
GARD:0017221,Orphanet,254528,Subtype of disorder,[Etiological subtype],Kagami-Ogata syndrome due to maternal 14q32.2 microdeletion,"[Maternal del(14)(q32.2), Maternal monosomy 14q32.2]",[608149],,,,
GARD:0017222,Orphanet,254531,Subtype of disorder,[Etiological subtype],Temple syndrome due to paternal 14q32.2 hypomethylation,,[616222],,,,
GARD:0017223,Orphanet,254534,Subtype of disorder,[Etiological subtype],Kagami-Ogata syndrome due to maternal 14q32.2 hypermethylation,,[608149],,,,
GARD:0020748,Orphanet,254685,Group of disorders,[Category],Gestational trophoblastic disease,,,,,,
GARD:0017224,Orphanet,254688,Subtype of disorder,[Clinical subtype],Complete hydatidiform mole,[Complete molar pregnancy],"[614293, 618432, 231090, 618431]",,,,
GARD:0020749,Orphanet,254693,Subtype of disorder,[Clinical subtype],Partial hydatidiform mole,"[Incomplete hydatidiform mole, Incomplete molar pregnancy, Partial molar pregnancy]",,,,,
GARD:0020750,Orphanet,254698,Disorder,[Disease],Epithelioid trophoblastic tumor,,,,,,
GARD:0020751,Orphanet,254704,Disorder,[Biological anomaly],Genetic hyperferritinemia without iron overload,[Benign hyperferritinemia],,,,,
GARD:0020752,Orphanet,254746,Group of disorders,[Category],Pyruvate metabolism disorder,,,,,,
GARD:0020753,Orphanet,254749,Group of disorders,[Category],Tricarboxylic acid cycle disorder,"[Citric acid cycle disorder, Krebs cycle disorder, TCA cycle disorder]",,,,,
GARD:0020754,Orphanet,254758,Group of disorders,[Category],Mitochondrial oxidative phosphorylation disorder due to mitochondrial DNA anomalies,"[Mitochondrial oxidative phosphorylation disorder due to mtDNA anomalies, OXPHOS disease due to mitochondrial DNA anomalies, OXPHOS disease due to mtDNA anomalies]",,,,,
GARD:0020755,Orphanet,254767,Group of disorders,[Category],Mitochondrial oxidative phosphorylation disorder due to a large-scale single deletion of mitochondrial DNA,"[Mitochondrial oxidative phosphorylation disorder due to a large-scale single deletion of mtDNA, OXPHOS disease due to a large-scale single deletion of mitochondrial DNA, OXPHOS disease due to a large-scale single deletion of mtDNA]",,,,,
GARD:0020756,Orphanet,254776,Group of disorders,[Category],Mitochondrial oxidative phosphorylation disorder due to a point mutation of mitochondrial DNA,"[Mitochondrial oxidative phosphorylation disorder due to a point mutation of mtDNA, OXPHOS disease due to a point mutation of mitochondrial DNA, OXPHOS disease due to a point mutation of mtDNA]",,,,,
GARD:0020757,Orphanet,254788,Group of disorders,[Clinical group],Mitochondrial DNA-related mitochondrial myopathy,"[Maternally-inherited mitochondrial myopathy, mtDNA-related mitochondrial myopathy]",,,,,
GARD:0017225,Orphanet,254803,Group of disorders,[Clinical group],"Mitochondrial DNA depletion syndrome, encephalomyopathic form","[mtDNA depletion syndrome, encephalomyopathic form]","[612073, 612075]",,,,
GARD:0020758,Orphanet,254807,Group of disorders,[Category],Multiple mitochondrial DNA deletion syndrome,[Multiple mtDNA deletion syndrome],,,,,
GARD:0020759,Orphanet,254818,Group of disorders,[Clinical group],Ataxia neuropathy spectrum,,,,,,
GARD:0020760,Orphanet,254822,Group of disorders,[Category],Mitochondrial oxidative phosphorylation disorder with no known mechanism,[OXPHOS disease with no known mechanism],,,,,
GARD:0020761,Orphanet,254827,Group of disorders,[Category],Mitochondrial membrane transport disorder,,,,,,
GARD:0020762,Orphanet,254830,Group of disorders,[Category],Mitochondrial substrate carrier disorder,,,,,,
GARD:0020763,Orphanet,254834,Group of disorders,[Category],Mitochondrial protein import disorder,,,,,,
GARD:0020764,Orphanet,254837,Group of disorders,[Clinical group],Unspecified mitochondrial disorder,,,,,,
GARD:0020765,Orphanet,254843,Group of disorders,[Clinical group],Exercise intolerance with lactic acidosis,,,,,,
GARD:0020766,Orphanet,254846,Group of disorders,[Category],Isolated oxidative phosphorylation complex disorder,[Isolated respiratory chain complex disorder],,,,,
GARD:0020767,Orphanet,254851,Disorder,[Disease],Mitochondrial DNA-related dystonia,"[Maternally-inherited mitochondrial dystonia, mtDNA-related dystonia]",,,,,
GARD:0020768,Orphanet,254854,Disorder,[Disease],Pure mitochondrial myopathy,,,,,,
GARD:0017226,Orphanet,254857,Disorder,[Disease],Lethal infantile mitochondrial myopathy,"[LIMD, LIMM, Lethal infantile mitochondrial disease]",[551000],,,,
GARD:0017227,Orphanet,254864,Disorder,[Disease],Mitochondrial myopathy with reversible cytochrome C oxidase deficiency,"[Benign COX deficiency, Infantile reversible cytochrome C oxidase deficiency myopathy, Mitochondrial myopathy with reversible COX deficiency, Mitochondrial myopathy with reversible complex IV deficiency, Reversible infantile cytochrome C oxidase deficiency, Reversible infantile respiratory chain deficiency]",[500009],,,,
GARD:0020769,Orphanet,254871,Group of disorders,[Clinical group],"Mitochondrial DNA depletion syndrome, hepatocerebral form","[Deoxyguanosine kinase deficiency, mtDNA depletion syndrome, hepatocerebral form]",,,,,
GARD:0017228,Orphanet,254875,Disorder,[Disease],"Mitochondrial DNA depletion syndrome, myopathic form","[mtDNA depletion syndrome, myopathic form]","[609560, 618972]",,,,
GARD:0017229,Orphanet,254881,Disorder,[Disease],Spinocerebellar ataxia with epilepsy,"[MSCAE, Mitochondrial spinocerebellar ataxia with epilepsy, SCAE]",[607459],,,,
GARD:0001191,Orphanet,254886,Disorder,[Disease],Autosomal recessive progressive external ophthalmoplegia,[arPEO],"[258450, 617069]",,,,
GARD:0016486,Orphanet,254892,Disorder,[Disease],Autosomal dominant progressive external ophthalmoplegia,[adPEO],"[610131, 157640, 609286, 609283, 613077]",,,,
GARD:0017230,Orphanet,254898,Disorder,[Disease],Deafness-encephaloneuropathy-obesity-valvulopathy syndrome,[Hearing loss-encephaloneuropathy-obesity-valvulopathy syndrome],[614651],,,,
GARD:0017231,Orphanet,254902,Disorder,[Disease],Renal tubulopathy-encephalopathy-liver failure syndrome,,[124000],,,,
GARD:0000048,Orphanet,254905,Disorder,[Disease],Isolated cytochrome C oxidase deficiency,"[Isolated COX deficiency, Isolated mitochondrial respiratory chain complex IV deficiency]","[619048, 619063, 220110, 619064, 619355, 619051, 619058, 619059, 619060, 619052, 619046, 619053, 619054, 619061, 619055, 619062]",,,,
GARD:0018649,Orphanet,254913,Disorder,[Disease],Isolated ATP synthase deficiency,[Isolated mitochondrial respiratory chain complex V deficiency],"[604273, 618120, 615228, 618683, 614053]",,,,
GARD:0017232,Orphanet,254920,Disorder,[Disease],Combined oxidative phosphorylation defect type 2,[COXPD2],[610498],,,,
GARD:0017233,Orphanet,254925,Disorder,[Disease],Combined oxidative phosphorylation defect type 4,[COXPD4],[610678],,,,
GARD:0017234,Orphanet,254930,Disorder,[Disease],Combined oxidative phosphorylation defect type 7,"[COXPD7, Severe C12ORF65-related COXPD, Severe C12ORF65-related combined oxidative phosphorylation defect]",[613559],,,,
GARD:0017235,Orphanet,255132,Disorder,[Disease],Adult-onset autosomal recessive sideroblastic anemia,[GLRX5-related sideroblastic anemia],[616860],,,,
GARD:0017236,Orphanet,255138,Subtype of disorder,[Clinical subtype],Pyruvate dehydrogenase E1-beta deficiency,"[PDHBD, Pyruvate dehydrogenase complex E1 component subunit beta deficiency]",[614111],,,,
GARD:0017237,Orphanet,255182,Subtype of disorder,[Clinical subtype],Pyruvate dehydrogenase E3-binding protein deficiency,"[2-oxoglutarate complex deficiency, Branched chain alpha-ketoacid dehydrogenase complex deficiency, Diaphorase deficiency, Dihydrolipoyl dehydrogenase deficiency, Glycine cleavage system L protein deficiency, Lipoamide dehydrogenase deficiency, Pyruvate dehydrogenase complex component E3 deficiency, Pyruvate dehydrogenase protein X component deficiency]",[245349],,,,
GARD:0003671,Orphanet,255210,Disorder,[Disease],Mitochondrial DNA-associated Leigh syndrome,"[MILS, Maternally-inherited Leigh disease, Maternally-inherited infantile subacute necrotizing encephalopathy, mtDNA-associated Leigh syndrome]",[256000],,,,
GARD:0003972,Orphanet,255229,Disorder,[Disease],Navajo neurohepatopathy,[Navajo neuropathy],[256810],,,,
GARD:0013200,Orphanet,255235,Disorder,[Disease],"Mitochondrial DNA depletion syndrome, encephalomyopathic form with renal tubulopathy","[mtDNA depletion syndrome, encephalomyopathic form with renal tubulopathy]",[612075],,,,
GARD:0017238,Orphanet,255241,Disorder,[Disease],Leigh syndrome with leukodystrophy,"[Infantile subacute necrotizing encephalopathy with leukodystrophy, Leigh disease with leukodystrophy]","[618249, 618228, 618243, 618235, 618229, 618222, 256000, 618244, 616277, 618230, 618224, 252010, 618239, 618233, 618225, 618240, 618226, 618241, 618248, 618257]",,,,
GARD:0017239,Orphanet,255249,Disorder,[Disease],Leigh syndrome with nephrotic syndrome,"[Infantile subacute necrotizing encephalopathy with nephrotic syndrome, Leigh disease with nephrotic syndrome]","[607426, 614652]",,,,
GARD:0017240,Orphanet,260305,Disorder,[Disease],Autosomal recessive sideroblastic anemia,"[ARSA, Congenital sideroblastic anemia]","[205950, 182170]",,,,
GARD:0020770,Orphanet,261102,Disorder,[Malformation syndrome],Distal 7q11.23 microduplication syndrome,"[Distal dup(7)(q11.23), Distal trisomy 7q11.23, Dup7q11.23D]",,,,,
GARD:0003773,Orphanet,261112,Disorder,[Malformation syndrome],Monosomy 9p,"[9p deletion syndrome, 9p- syndrome, Alfi syndrome]",[158170],,,,
GARD:0017241,Orphanet,261120,Disorder,[Malformation syndrome],14q11.2 microdeletion syndrome,"[Del(14)(q11.2), Monosomy 14q11.2]",[613457],,,,
GARD:0020771,Orphanet,261144,Subtype of disorder,[Clinical subtype],FOXG1 syndrome due to 14q12 microdeletion,"[Del(14)(q12), Monosomy 14q12]",,,,,
GARD:0010525,Orphanet,261183,Disorder,[Malformation syndrome],15q11.2 microdeletion syndrome,"[15q11.2 BP1-BP2 microdeletion syndrome, Del(15)(q11.2), Monosomy 15q11.2]",[615656],,,,
GARD:0017242,Orphanet,261190,Disorder,[Malformation syndrome],15q14 microdeletion syndrome,"[Del(15)(q14), Monosomy 15q14]",[616898],,,,
GARD:0010740,Orphanet,261197,Disorder,[Malformation syndrome],Proximal 16p11.2 microdeletion syndrome,"[Proximal del(16)(p11.2), Proximal monosomy 16p11.2]",[611913],,,,
GARD:0020772,Orphanet,261204,Disorder,[Malformation syndrome],16p11.2p12.2 microduplication syndrome,"[Dup(16)(p11.2p12.2), Trisomy 16p11.2p12.2]",,,,,
GARD:0017243,Orphanet,261211,Disorder,[Malformation syndrome],16p11.2p12.2 microdeletion syndrome,"[Del(16)(p11.2p12.2), Monosomy 16p11.2p12.2]",[613604],,,,
