GardID,DataSource,SourceID,ClassificationLevel,DisorderType,Name,Synonym
GARD:0016822,Orphanet,ORPHA:93426,Group of disorders,Category,Ciliopathies with major skeletal involvement,SRP|Short rib dysplasia
GARD:0016823,Orphanet,ORPHA:93581,Subtype of disorder,Etiological subtype,Atypical hemolytic uremic syndrome with anti-factor H antibodies,Atypical HUS with anti-factor H antibodies|aHUS with anti-factor H antibodies|aHUS with neutralizing autoantibodies against factor H
GARD:0016824,Orphanet,ORPHA:93589,Subtype of disorder,Clinical subtype,Late-onset nephronophthisis,
GARD:0016825,Orphanet,ORPHA:93591,Subtype of disorder,Clinical subtype,Infantile nephronophthisis,Autosomal recessive infantile NPHP|Autosomal recessive infantile nephronophthisis
GARD:0016826,Orphanet,ORPHA:93607,Subtype of disorder,Clinical subtype,Autosomal recessive proximal renal tubular acidosis,AR pRTA|Proximal renal tubular acidosis with ocular abnormalities and intellectual disability
GARD:0016827,Orphanet,ORPHA:93612,Subtype of disorder,Etiological subtype,Cystinuria type A,
GARD:0016828,Orphanet,ORPHA:93613,Subtype of disorder,Etiological subtype,Cystinuria type B,
GARD:0016829,Orphanet,ORPHA:93616,Subtype of disorder,Clinical subtype,Hemoglobin H disease,Alpha-thalassemia intermedia|HbH disease
GARD:0016830,Orphanet,ORPHA:93924,Subtype of disorder,Clinical subtype,Lobar holoprosencephaly,
GARD:0016831,Orphanet,ORPHA:93925,Subtype of disorder,Clinical subtype,Alobar holoprosencephaly,
GARD:0016832,Orphanet,ORPHA:93926,Subtype of disorder,Clinical subtype,Midline interhemispheric variant of holoprosencephaly,MIH|MIH type HPE|MIHF|MIHV|Middle interhemispheric fusion variant|Middle interhemispheric variant of holoprosencephaly|Syntelencephaly
GARD:0016833,Orphanet,ORPHA:93940,Subtype of disorder,Clinical subtype,Laryngotracheoesophageal cleft type 3,LTEC III|LTEC3|Laryngo-tracheo-esophageal cleft type 3
GARD:0016834,Orphanet,ORPHA:93952,Disorder,Disease,"X-linked intellectual disability, Hedera type",MRXSH
GARD:0016835,Orphanet,ORPHA:93976,Disorder,Morphological anomaly,Anotia,
GARD:0016836,Orphanet,ORPHA:94122,Disorder,Disease,"Cerebellar ataxia, Cayman type",Cayman ataxia
GARD:0016837,Orphanet,ORPHA:94150,Subtype of disorder,Clinical subtype,Anonychia congenita totalis,
GARD:0016838,Orphanet,ORPHA:95232,Disorder,Disease,Lissencephaly due to LIS1 mutation,PAFAH1B1-related lissencephaly
GARD:0016839,Orphanet,ORPHA:95700,Disorder,Disease,Familial adrenal hypoplasia with absent pituitary luteinizing hormone,"Familial adrenal hypoplasia with absent pituitary LH|Familial adrenal hypoplasia, miniature type"
GARD:0016840,Orphanet,ORPHA:95706,Disorder,Morphological anomaly,Non-syndromic posterior hypospadias,"Hypospadias, severe form|Perineal, scrotal or penoscrotal hypospadias"
GARD:0016841,Orphanet,ORPHA:95712,Disorder,Morphological anomaly,Thyroid ectopia,
GARD:0016842,Orphanet,ORPHA:95713,Disorder,Morphological anomaly,Athyreosis,
GARD:0016843,Orphanet,ORPHA:95716,Disorder,Disease,Familial thyroid dyshormonogenesis,Thyroid dyshormonogenesis
GARD:0016844,Orphanet,ORPHA:95719,Disorder,Morphological anomaly,Thyroid hemiagenesis,
GARD:0016845,Orphanet,ORPHA:96125,Disorder,Malformation syndrome,Distal monosomy 6p,6p subtelomeric deletion syndrome|6p25 microdeletion syndrome|Distal deletion 6p|Monosomy 6p25
GARD:0016846,Orphanet,ORPHA:96147,Subtype of disorder,Etiological subtype,Kleefstra syndrome due to 9q34 microdeletion,9q subtelomeric deletion syndrome|9qSTDS|Kleefstra syndrome due to 9q subtelomeric deletion|Kleefstra syndrome due to del(9)(q34)|Kleefstra syndrome due to monosomy 9q34
GARD:0016847,Orphanet,ORPHA:96168,Disorder,Malformation syndrome,Monosomy 13q34,Del(13)(q34)|Distal deletion 13q34|Subtelomeric deletion 13q34
GARD:0016848,Orphanet,ORPHA:96184,Subtype of disorder,Etiological subtype,Temple syndrome due to maternal uniparental disomy of chromosome 14,UPD(14)mat
GARD:0016849,Orphanet,ORPHA:96186,Disorder,Malformation syndrome,Maternal uniparental disomy of chromosome 20,Maternal UPD(20)|UPD(20)mat
GARD:0016850,Orphanet,ORPHA:96256,Group of disorders,Clinical group,Somatotropic adenoma,Somatotropinoma
GARD:0016851,Orphanet,ORPHA:96265,Subtype of disorder,Clinical subtype,Leydig cell hypoplasia due to complete LH resistance,"46,XY DSD due to complete LH receptor inactivation|46,XY DSD due to complete LH resistance|46,XY DSD due to complete luteinizing hormone receptor inactivation|46,XY DSD due to complete luteinizing hormone resistance|46,XY disorder of sex development due to complete LH receptor inactivation|46,XY disorder of sex development due to complete LH resistance|46,XY disorder of sex development due to complete luteinizing hormone receptor inactivation|46,XY disorder of sex development due to complete luteinizing hormone resistance|Leydig cell hypoplasia due to complete LH receptor inactivation|Leydig cell hypoplasia due to complete luteinizing hormone receptor inactivation|Leydig cell hypoplasia due to complete luteinizing hormone resistance"
GARD:0016852,Orphanet,ORPHA:96266,Subtype of disorder,Clinical subtype,Leydig cell hypoplasia due to partial LH resistance,"46,XY DSD due to partial LH receptor inactivation|46,XY DSD due to partial LH resistance|46,XY DSD due to partial luteinizing hormone resistance|46,XY disorder of sex developement due to partial LH receptor inactivation|46,XY disorder of sex developement due to partial LH resistance|46,XY disorder of sex developement due to partial luteinizing hormone resistance|Leydig cell hypoplasia due to partial LH receptor inactivation|Leydig cell hypoplasia due to partial luteinizing hormone receptor inactivation|Leydig cell hypoplasia due to partial luteinizing hormone resistance"
GARD:0016853,Orphanet,ORPHA:97290,Disorder,Disease,Familial papillary thyroid carcinoma with renal papillary neoplasia,PTC-RCC
GARD:0016854,Orphanet,ORPHA:97369,Subtype of disorder,Etiological subtype,Renal tubular dysgenesis of genetic origin,
GARD:0016855,Orphanet,ORPHA:98291,Group of disorders,Category,Lymphoproliferative disease associated with primary immune disease,
GARD:0016856,Orphanet,ORPHA:98434,Disorder,Disease,Hereditary combined deficiency of vitamin K-dependent clotting factors,"Hereditary combined deficiency of factors II, VII, IX and X"
GARD:0016857,Orphanet,ORPHA:98553,Group of disorders,Category,Developmental defect of the eye,
GARD:0016858,Orphanet,ORPHA:98606,Disorder,Malformation syndrome,Syndromic orbital border hypoplasia,Urrets-Zavalia syndrome
GARD:0016859,Orphanet,ORPHA:98619,Disorder,Disease,Rare isolated myopia,
GARD:0016860,Orphanet,ORPHA:98676,Disorder,Disease,Autosomal recessive isolated optic atrophy,Autosomal recessive non-syndromic optic atrophy
GARD:0016861,Orphanet,ORPHA:98754,Subtype of disorder,Etiological subtype,Prader-Willi syndrome due to maternal uniparental disomy of chromosome 15,UPD(15)mat
GARD:0016862,Orphanet,ORPHA:98791,Disorder,Malformation syndrome,Alpha-thalassemia-intellectual disability syndrome linked to chromosome 16,"ATR syndrome linked to chromosome 16|ATR syndrome, deletion type|ATR-16 syndrome|Alpha thalassemia-intellectual disability syndrome, deletion type"
GARD:0016863,Orphanet,ORPHA:98835,Disorder,Disease,Acute undifferentiated leukemia,"Acute myeloid leukemia, minimal differentiation, FAB M0"
GARD:0016864,Orphanet,ORPHA:98852,Disorder,Disease,Desquamative interstitial pneumonia,
GARD:0016865,Orphanet,ORPHA:98853,Subtype of disorder,Etiological subtype,Autosomal dominant Emery-Dreifuss muscular dystrophy,EDMD2
GARD:0016866,Orphanet,ORPHA:98855,Subtype of disorder,Etiological subtype,Autosomal recessive Emery-Dreifuss muscular dystrophy,EDMD3
GARD:0016867,Orphanet,ORPHA:98868,Disorder,Disease,Southeast Asian ovalocytosis,Hereditary ovalocytosis|Melanesian elliptocytosis|Melanesian ovalocytosis|SAO|Stomatocytic elliptocytosis
GARD:0016868,Orphanet,ORPHA:98886,Subtype of disorder,Etiological subtype,Bleeding diathesis due to integrin alpha2-beta1 deficiency,
GARD:0016869,Orphanet,ORPHA:98904,Disorder,Disease,Congenital myopathy with excess of thin filaments,Actin myopathy
GARD:0016870,Orphanet,ORPHA:98909,Disorder,Disease,Desminopathy,Desmin-related myofibrillar myopathy
GARD:0016871,Orphanet,ORPHA:98911,Disorder,Disease,Distal myotilinopathy,
GARD:0016872,Orphanet,ORPHA:98915,Subtype of disorder,Etiological subtype,Synaptic congenital myasthenic syndromes,
GARD:0016873,Orphanet,ORPHA:98916,Disorder,Disease,Acute inflammatory demyelinating polyradiculoneuropathy,"AIDP|Acute idiopathic demyelinating polyneuropathy|Acute inflammatory polyneuropathy|GBS, acute inflammatory demyelinating polyradiculoneuropathic form|Guillain-Barré syndrome, acute inflammatory demyelinating polyradiculoneuropathic form"
GARD:0016874,Orphanet,ORPHA:98934,Disorder,Disease,Huntington disease-like 2,HDL2
GARD:0016875,Orphanet,ORPHA:98942,Disorder,Morphological anomaly,Coloboma of choroid and retina,
GARD:0016876,Orphanet,ORPHA:98949,Subtype of disorder,Clinical subtype,Complete cryptophthalmia,
GARD:0016877,Orphanet,ORPHA:98955,Disorder,Disease,Lisch epithelial corneal dystrophy,Band-shaped and whorled microcystic dystrophy of the corneal epithelium|LECD
GARD:0016878,Orphanet,ORPHA:98959,Disorder,Disease,Subepithelial mucinous corneal dystrophy,SMCD
GARD:0016879,Orphanet,ORPHA:98970,Disorder,Disease,Fleck corneal dystrophy,FCD|François-Neetens speckled corneal dystrophy
GARD:0016880,Orphanet,ORPHA:98971,Disorder,Disease,Posterior amorphous corneal dystrophy,PACD|Posterior amorphous stromal dystrophy
GARD:0016881,Orphanet,ORPHA:98972,Disorder,Disease,Central cloudy dystrophy of François,CCDF|Central cloudy corneal dystrophy of François
GARD:0016882,Orphanet,ORPHA:98973,Disorder,Disease,Posterior polymorphous corneal dystrophy,PPCD|Posterior polymorphous dystrophy|Schlichting dystrophy
GARD:0016883,Orphanet,ORPHA:98977,Disorder,Disease,Juvenile glaucoma,
GARD:0016884,Orphanet,ORPHA:98984,Subtype of disorder,Clinical subtype,Pulverulent cataract,Coppock-like cataract|Dusty cataract
GARD:0016885,Orphanet,ORPHA:98985,Subtype of disorder,Clinical subtype,Early-onset sutural cataract,Early-onset cataract with Y-shaped suture opacities
GARD:0016886,Orphanet,ORPHA:98990,Subtype of disorder,Clinical subtype,Coralliform cataract,
GARD:0016887,Orphanet,ORPHA:98991,Subtype of disorder,Clinical subtype,Early-onset nuclear cataract,
GARD:0016888,Orphanet,ORPHA:98992,Subtype of disorder,Clinical subtype,Early-onset partial cataract,
GARD:0016889,Orphanet,ORPHA:98993,Subtype of disorder,Clinical subtype,Early-onset posterior polar cataract,
GARD:0016890,Orphanet,ORPHA:99001,Disorder,Disease,Butterfly-shaped pigment dystrophy,Butterfly-shaped pattern dystrophy|Butterfly-shaped pigmentary macular dystrophy
GARD:0016891,Orphanet,ORPHA:99002,Disorder,Disease,Reticular dystrophy of the retinal pigment epithelium,
GARD:0016892,Orphanet,ORPHA:99051,Subtype of disorder,Clinical subtype,Discrete fixed membranous subaortic stenosis,
GARD:0016893,Orphanet,ORPHA:99067,Subtype of disorder,Clinical subtype,Complete atrioventricular septal defect with ventricular hypoplasia,CAVC with ventricular hypoplasia|Complete AVSD with ventricular hypoplasia|Complete atrioventricular canal defect with ventricular hypoplasia|Complete atrioventricular septal defect with ventricular imbalance|Unbalanced complete atrioventricular canal
GARD:0016894,Orphanet,ORPHA:99068,Subtype of disorder,Clinical subtype,Complete atrioventricular septal defect-tetralogy of Fallot,CAVC-tetralogy of Fallot|Complete AVSD-tetralogy of Fallot|Complete atrioventricular canal defect-tetralogy of Fallot
GARD:0016895,Orphanet,ORPHA:99092,Disorder,Morphological anomaly,Interventricular septum aneurysm,
GARD:0016896,Orphanet,ORPHA:99125,Disorder,Morphological anomaly,Congenital total pulmonary venous return anomaly,
GARD:0016897,Orphanet,ORPHA:99135,Disorder,Disease,6-phosphogluconate dehydrogenase deficiency,
GARD:0016898,Orphanet,ORPHA:99141,Disorder,Malformation syndrome,Lymphedema-posterior choanal atresia syndrome,
GARD:0016899,Orphanet,ORPHA:99177,Disorder,Morphological anomaly,Isolated distichiasis,
GARD:0016900,Orphanet,ORPHA:99179,Disorder,Malformation syndrome,Kandori fleck retina,
GARD:0016901,Orphanet,ORPHA:99361,Disorder,Disease,Familial medullary thyroid carcinoma,Familial MTC
GARD:0016902,Orphanet,ORPHA:99646,Disorder,Disease,Metaphyseal chondromatosis with D-2-hydroxyglutaric aciduria,
GARD:0016903,Orphanet,ORPHA:99672,Disorder,Malformation syndrome,Fried's tooth and nail syndrome,
GARD:0016904,Orphanet,ORPHA:99734,Disorder,Disease,Myotonia fluctuans,Exercise-induced delayed-onset myotonia|Fluctuating myotonia
GARD:0016905,Orphanet,ORPHA:99735,Disorder,Disease,Myotonia permanens,
GARD:0016906,Orphanet,ORPHA:99736,Disorder,Disease,Acetazolamide-responsive myotonia,ACZ-responsive congenital myotonia|ACZ-responsive myotonia|Acetazolamide-responsive congenital myotonia|Myotonia-painful contractions syndrome|Painful congenital myotonia|Painful myotonia
GARD:0016907,Orphanet,ORPHA:99772,Disorder,Morphological anomaly,Cleft velum,Cleft soft palate|Cleft velum palatinum
GARD:0016908,Orphanet,ORPHA:99798,Disorder,Morphological anomaly,Oligodontia,Selective tooth agenesis
GARD:0016909,Orphanet,ORPHA:99803,Disorder,Malformation syndrome,Haddad syndrome,Congenital central alveolar hypoventilation-Hirschsprung disease syndrome|Ondine-Hirschsprung disease|Ondine-Hirschsprung syndrome
GARD:0016910,Orphanet,ORPHA:99806,Disorder,Malformation syndrome,Oculootodental syndrome,OOD
GARD:0016911,Orphanet,ORPHA:99807,Disorder,Disease,PEHO-like syndrome,
GARD:0016912,Orphanet,ORPHA:99818,Subtype of disorder,Clinical subtype,Turcot syndrome with polyposis,
GARD:0016913,Orphanet,ORPHA:99819,Disorder,Disease,Familial gestational hyperthyroidism,
GARD:0016914,Orphanet,ORPHA:99832,Disorder,Disease,Resistance to thyrotropin-releasing hormone syndrome,Central hypothyroidism due to TRH receptor deficiency|TRH resistance syndrome
GARD:0016915,Orphanet,ORPHA:99844,Subtype of disorder,Clinical subtype,Leukocyte adhesion deficiency type III,LAD-1 variant|LAD-III|Leukocyte adhesion deficiency-1 variant
GARD:0016916,Orphanet,ORPHA:99845,Disorder,Disease,Genetic recurrent myoglobinuria,
GARD:0016917,Orphanet,ORPHA:99846,Disorder,Disease,Autosomal dominant myoglobinuria,
GARD:0016918,Orphanet,ORPHA:99853,Subtype of disorder,Clinical subtype,Ovarioleukodystrophy,
GARD:0016919,Orphanet,ORPHA:99854,Subtype of disorder,Clinical subtype,Cree leukoencephalopathy,
GARD:0016920,Orphanet,ORPHA:99860,Disorder,Disease,Precursor B-cell acute lymphoblastic leukemia,B-ALL|Precursor B-cell acute lymphoblastic leukemia/lymphoma|Precursor B-cell acute lymphocytic leukemia|Precursor B-cell acute lymphocytic leukemia/lymphoma
GARD:0016921,Orphanet,ORPHA:99865,Disorder,Disease,Spermatocytic seminoma,
GARD:0016922,Orphanet,ORPHA:99867,Disorder,Disease,Thymoma,Primary thymic epithelial neoplasm|Primary thymic epithelial tumor
GARD:0016923,Orphanet,ORPHA:99879,Disorder,Disease,Familial isolated hyperparathyroidism,FIHPT
GARD:0016924,Orphanet,ORPHA:99908,Disorder,Disease,Pigeon-breeder lung disease,Bird fancier lung
GARD:0016925,Orphanet,ORPHA:99947,Disorder,Disease,Autosomal dominant Charcot-Marie-Tooth disease type 2A2,CMT2A2
GARD:0016926,Orphanet,ORPHA:99966,Subtype of disorder,Clinical subtype,Atypical teratoid rhabdoid tumor,ATRT
GARD:0016927,Orphanet,ORPHA:99976,Disorder,Disease,Adenocarcinoma of the esophagus,Esophageal adenocarcinoma
GARD:0016928,Orphanet,ORPHA:99995,Subtype of disorder,Clinical subtype,Complex regional pain syndrome type 1,Algodystrophy|Reflex sympathetic dystrophy
GARD:0016929,Orphanet,ORPHA:100006,Subtype of disorder,Clinical subtype,"ABeta amyloidosis, Dutch type","ABetaE22Q amyloidosis|HCHWA, Dutch type|HCHWA-D|Hereditary cerebral hemorrhage with amyloidosis, Dutch type"
GARD:0016930,Orphanet,ORPHA:100008,Subtype of disorder,Clinical subtype,ACys amyloidosis,"CST3-related amyloidosis|Cystatin amyloidosis|HCHWA, Icelandic type|Hereditary cerebral hemorrhage with amyloidosis, Icelandic type|Hereditary cystatin C amyloid angiopathy"
GARD:0016931,Orphanet,ORPHA:100032,Subtype of disorder,Clinical subtype,Hypocalcified amelogenesis imperfecta,Amelogenesis imperfecta type 3
GARD:0016932,Orphanet,ORPHA:100034,Subtype of disorder,Clinical subtype,Hypomaturation-hypoplastic amelogenesis imperfecta with taurodontism,Amelogenesis imperfecta type 4
GARD:0016933,Orphanet,ORPHA:100050,Subtype of disorder,Etiological subtype,Hereditary angioedema type 1,HAE 1|HAE-I|Hereditary angioneurotic edema type 1
GARD:0016934,Orphanet,ORPHA:100051,Subtype of disorder,Etiological subtype,Hereditary angioedema type 2,HAE 2|HAE-II|Hereditary angioneurotic edema type 2
GARD:0016935,Orphanet,ORPHA:100054,Subtype of disorder,Clinical subtype,F12-related hereditary angioedema with normal C1Inh,F12-related HAE with normal C1 inhibitor|HAE 3|HAE-III|Hereditary angioedema type 3|Hereditary angioneurotic edema type 3|Inherited estrogen-associated angioedema|Inherited estrogen-associated angioneurotic edema|Inherited estrogen-dependent angioedema|Inherited estrogen-dependent angioneurotic edema
GARD:0016936,Orphanet,ORPHA:100057,Disorder,Disease,Renin-angiotensin-aldosterone system-blocker-induced angioedema,ACE inhibitor-related acquired angioedema|ACEI-related acquired angioedema|Acquired angioedema with normal C1 inhibitor|Acquired angioedema with normal C1INH|RAAS-blocker-induced angioedema|RAAS-blocker-induced angioneurotic edema|RAE|Renin-angiotensin-aldosterone system-blocker-induced angioneurotic edema
GARD:0016937,Orphanet,ORPHA:100924,Disorder,Disease,Porphyria due to ALA dehydratase deficiency,ALAD porphyria|Porphyria due to ALAD deficiency|Porphyria due to delta-aminolevulinate dehydratase deficiency|Porphyria of Doss
GARD:0016938,Orphanet,ORPHA:100976,Disorder,Disease,Bathing suit ichthyosis,BSI
GARD:0016939,Orphanet,ORPHA:101001,Disorder,Disease,Autosomal recessive spastic paraplegia type 21,Mast syndrome|SPG21
