n.org_name,Country,zip_code,state,County,city
"""AM BIOTECHNOLOGIES, LLC""",,,,,
"""VIRONIKA, LLC""",,,,,
"""CLEVELAND LEUKEMIA THERAPEUTICS, LLC""",,,,,
"""EOS NEUROSCIENCE, INC.""",,,,,
"""FLUXION BIOSCIENCES, INC.""",,,,,
"""FAMILIES OF SPINAL MUSCULAR ATROPHY""",,,,,
"""AXION BIOSYSTEMS, LLC""",,,,,
"""RESONANT SENSORS INC.""",,,,,
"""DISCOVERYBIOMED, INC.""",,,,,
"""ROCKLAND IMMUNOCHEMICALS, INC.""",,,,,
"""ZETRA BIOLOGICALS, LLC""",,,,,
"""BOISE TECHNOLOGY, INC.""",,,,,
"""ZENOBIA THERAPEUTICS, INC""",,,,,
"""BIOUSIAN BIOSYSTEMS, INC.  (BBI)""",,,,,
"""TRIA BIOSCIENCE CORPORATION""",,,,,
"""ADVANCED LIQUID LOGIC""",,,,,
"""CLEMENT J. ZABLOCKI VA MEDICAL CENTER""",,,,,
"""LPATH THERAPEUTICS, INC.""",,,,,
"""PLACENTAL ANALYTICS, LLC""",,,,,
"""JAMES J PETERS VA  MEDICAL CENTER""",,,,,
"""OCCUPATIONAL KNOWLEDGE INTERNATIONAL""",,,,,
"""INTERNATIONAL MOSAIC DOWN SYNDROME ASSN""",,,,,
"""PHILADELPHIA VA MEDICAL CENTER""",,,,,
"""LUMINEX CORPORATION""",,,,,
"""GENOMICS USA, INC.""",,,,,
"""BROAD INSTITUTE, INC.""",,,,,
"""LUDWIG INSTITUTE  FOR CANCER RES  LTD""",,,,,
"""UNIVERSITY OF THE VALLEY OF GUATEMALA""",,,,,
"""PARKINSON'S INSTITUTE""",United States,85122,Arizona,Pinal County,Casa Grande
"""WHITE RIVER JUNCTION VA MEDICAL CENTER""",United States,05009,Vermont,Windsor County,Hartford
"""VETERANS ADMIN PALO ALTO HEALTH CARE SYS""",,,,,
"""IQ SOLUTIONS, INC.""",,,,,
"""VA VETERANS ADMINISTRATION HOSPITAL""",United States,60141,Illinois,Cook County,Proviso Township
"""VA CONNECTICUT HEALTHCARE SYSTEM""",United States,06111,Connecticut,Capitol Planning Region,Newington
"""ALBUQUERQUE VA MEDICAL CENTER""",,,,,
"""VA SAN DIEGO HEALTHCARE SYSTEM""",United States,92161,California,San Diego,University City
"""VA WESTERN NEW YORK HEALTHCARE SYSTEM""",,,,,
"""JAMES A. HALEY VA MEDICAL CENTER""",,,,,
"""VA  MEDICAL CENTER""",United States,75241,Texas,Dallas County,Dallas
"""KITWARE, INC.""",,,,,
"""MAXWELL SENSORS, INC.""",,,,,
"""ENVIRONMENTAL MUTAGENESIS/GENOMICS SOC""",,,,,
"""KUAKINI MEDICAL CENTER""",United States,96817,Hawaii,Honolulu County,Honolulu
"""TEXAS HEART INSTITUTE""",United States,77030,Texas,Harris County,Houston
"""HEPREGEN, INC.""",,,,,
"""UNIVERSITY OF NEW ENGLAND""",United States,04005,Maine,York County,Biddeford
"""INHIBIKASE THERAPEUTICS""",,,,,
"""INTEGRATED LABORATORY SYSTEMS, INC.""",,,,,
"""AMERICAN COLLEGE OF RADIOLOGY""",,,,,
"""SPECTRUM UNLIMITED, INC.""",,,,,
"""CORNELIA DE LANGE SYNDROME FOUNDATION""",,,,,
"""SWISS FEDERAL INST OF TECH (ETH ZURICH)""",,,,,
"""HIV-NAT, THE THAI RED CROSS AIDS RCH CTR""",,,,,
"""COURTESY ASSOCIATES""",,,,,
"""NATIONAL INSTITUTE ON AGING""",,,,,
"""NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES""",,,,,
"""NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES""",United States,20857,Maryland,Montgomery County,Rockville
"""EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH &HUMAN DEVELOPMENT""",,,,,
"""PUBLIC HEALTH ENGLAND""",United Kingdom,NW9 5EQ,England,Greater London,London
"""BL SEAMON CORPORATION""",,,,,
"""GEISINGER CLINIC""",United States,18603,Pennsylvania,Columbia County,Berwick
"""NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE""",,,,,
"""NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES""",,,,,
"""NOGUCHI MEMORIAL INSTITUTE / MEDICAL RES""",,,,,
"""XENOGEN BIOSCIENCES""",,,,,
"""ETUBICS CORPORATION""",,,,,
"""MYELORX, LLC""",,,,,
"""BRIGHTOUTCOME INC.""",,,,,
"""UNIVERSITY OF PUERTO RICO""",United States,00923,Puerto Rico,San Juan,Universidad
"""National Disease Research Interchange""",,,,,
"""ZYMERA, INC.""",,,,,
"""OFFICE OF THE DIRECTOR, NCI""",,,,,
"""NATIONAL HEART, LUNG, AND BLOOD INSTITUTE""",,,,,
"""CHARLES RIVER LABORATORIES INTNTL, INC.""",,,,,
"""TACONIC FARMS, INC.""",,,,,
"""MIDWEST BIOMEDICAL RESEARCH FOUNDATION""",,,,,
"""GEORGIA DEPARTMENT OF COMMUNITY HEALTH""",,,,,
"""JXT APPLICATIONS, INC.""",,,,,
"""NATIONAL INSTITUTE OF EPIDEMIOLOGY""",India,600109,Tamil Nadu,Thiruvallur,Ambattur
"""NEXGENIX PHARMACEUTICALS, INC.""",,,,,
"""PURDUE UNIVERSITY""",United States,47907,Indiana,Tippecanoe County,West Lafayette
"""REHABTEK, LLC""",,,,,
"""FHC, INC.""",,,,,
"""PALO ALTO VETERANS INSTIT FOR RESEARCH""",,,,,
"""MISSISSIPPI UNIVERSITY FOR WOMEN""",United States,39701,Mississippi,Lowndes County,Columbus
"""BENEDICTINE UNIVERSITY""",United States,60532,Illinois,DuPage County,Lisle
"""LUCIGEN CORPORATION""",United States,53562,Wisconsin,Dane County,Middleton
"""UKZN INNOVATION""",,,,,
"""CALIFORNIA INSTITUTE FOR MEDICAL RES""",,,,,
"""GALAXY BIOTECH, LLC""",,,,,
"""WELT BIO-MOLECULAR PHARMACEUTICAL, LLC""",,,,,
"""Q THERAPEUTICS, INC.""",,,,,
"""APPLIED GENETIC TECHNOLOGIES CORPORATION""",,,,,
"""SOLIXIA, INC.""",,,,,
"""MOLECULAR INNOVATIONS, INC.""",,,,,
"""GLYCOSYN, LLC""",,,,,
"""KINETA, INC.""",,,,,
"""PRESAGE BIOSCIENCES, INC.""",,,,,
"""PHOTOSWITCH BIOSCIENCES, INC.""",,,,,
"""PRISM CLINICAL IMAGING INC.""",,,,,
"""REGENX BIOSCIENCES, LLC""",,,,,
"""LUCELLA BIOSCIENCES, INC.""",,,,,
"""PULMOKINE, INC.""",,,,,
"""CONTEXTUAL CHANGE, LLC""",,,,,
"""RIMEDION, INC.""",,,,,
"""PROGNOSYS BIOSCIENCES, INC.""",,,,,
"""PHOENICIA BIOSCIENCES, INC.""",,,,,
"""PAGEFLIP, INC.""",,,,,
"""NEURONEXUS TECHNOLOGIES""",,,,,
"""RETROTHERAPY, LLC""",,,,,
"""ACHILLION PHARMACEUTICALS, INC.""",,,,,
"""BIOINVISION, INC.""",,,,,
"""NEMUCORE MEDICAL INNOVATIONS, INC.""",,,,,
"""LIFEPHARMS, INC.""",,,,,
"""NANOBIO CORPORATION""",,,,,
"""GATEKEEPER PHARMACEUTICALS, INC.""",,,,,
"""NEW YORK STRUCTURAL BIOLOGY CENTER""",United States,10031,New York,City of New York,New York County
"""CARL T. HAYDEN MEDICAL RESEARCH FDN""",,,,,
"""CHINESE UNIVERSITY OF HONG KONG""",中国,香港 Hong Kong,新界 New Territories,沙田區 Sha Tin District,九肚 Kau To
"""INSON MEDICAL SYSTEMS, INC.""",,,,,
"""STROMATEC, INC""",,,,,
"""NC STATE DEPT/HLTH &HUMAN SERVICES""",,,,,
"""LA JOLLA INFECTIOUS DISEASE INSTITUTE""",,,,,
"""INTEGRATIVE BIOINFORMATICS, INC.""",,,,,
"""CENTRE FOR ADDICTION AND MENTAL HEALTH""",Canada,M5T 1P7,Ontario,Golden Horseshoe,Toronto
"""BIOHELIX CORPORATION""",,,,,
"""COLLABORATIVE DRUG DISCOVERY, INC.""",,,,,
"""VET THERAPEUTICS, INC.""",,,,,
"""ENGINEERING AND SCIENTIFIC RESEARCH ASSO""",,,,,
"""AVAXIA BIOLOGICS, INC.""",,,,,
"""SOYMEDS, INC.""",,,,,
"""SKULPT, INC.""",,,,,
"""PHTHISIS DIAGNOSTICS""",,,,,
"""CYNVENIO BIOSYSTEMS, INC.""",,,,,
"""DIABETOMICS, INC.""",,,,,
"""ISOGENIS, INC.""",,,,,
"""CORGENIX MEDICAL CORPORATION""",,,,,
"""BARTH SYNDROME FOUNDATION""",,,,,
"""CELDARA MEDICAL, LLC""",,,,,
"""PLX PHARMA, INC.""",,,,,
"""VLP BIOTECH, INC.""",,,,,
"""OCEAN NANOTECH, LLC""",,,,,
"""SIRNAOMICS, INC.""",,,,,
"""SOCRATECH, LLC""",,,,,
"""BELLBROOK LABS, LLC""",,,,,
"""HEPATITIS B FOUNDATION""",,,,,
"""ORPHAGEN PHARMACEUTICALS""",,,,,
"""FOUNDATION/ICHTHYOSIS /RELATED SKIN YPES""",,,,,
"""VALLEY FEVER SOLUTIONS, INC.""",,,,,
"""TARGETED THERAPY TECHNOLOGIES, LLC""",,,,,
"""TRANSPOSAGEN BIOPHARMACEUTICALS, INC.""",,,,,
"""AXERION THERAPEUTICS, INC.""",,,,,
"""WASHINGTON STATE DEPARTMENT OF HEALTH""",United States,98146,Washington,King County,White Center
"""TOSK, INC.""",,,,,
"""DIST OF COLUMBIA DEPT OF HIV/AIDS ADMIN""",,,,,
"""CALIFORNIA STATE DEPT OF PUBLIC HEALTH""",,,,,
"""TAIGA BIOTECHNOLOGIES, INC.""",,,,,
"""STELLARRAY, INC.""",,,,,
"""VYBION,  INC.""",,,,,
"""ABID, INC.""",,,,,
"""INSTITUTO DE EFECTIVIDAD CLINICA Y SANIT""",,,,,
"""WESTERN CAROLINA UNIVERSITY""",United States,28723,North Carolina,Jackson County,Cullowhee
"""UNIVERSITY OF LOUISIANA AT MONROE""",United States,71209,Louisiana,Ouachita Parish,Monroe
"""NORTHEAST OHIO MEDICAL UNIVERSITY""",United States,44272,Ohio,Portage County,Rootstown Township
"""NEUROTECHNOLOGY DEVELOPMENT FDN""",,,,,
"""CAUCASECO SCIENTIFIC RESEARCH CENTER""",,,,,
"""NEW ENGLAND COLLEGE OF OPTOMETRY""",United States,02116,Massachusetts,Suffolk County,Boston
"""BIOMEDICAL RESEARCH INSTITUTE OF NEW MEX""",,,,,
"""UNIVERSITY OF NORTH CAROLINA WILMINGTON""",United States,28403,North Carolina,New Hanover County,Wilmington
"""GOVERNORS STATE UNIVERSITY""",United States,60484,Illinois,Will County,University Park
"""UNIVERSITY OF OTAGO""",New Zealand / Aotearoa,9016,Otago,Dunedin City,Dunedin
"""BOYCE THOMPSON INST FOR PLANT RESEARCH""",,,,,
"""GENETAG TECHNOLOGY, INC.""",,,,,
"""ALBANY RESEARCH INSTITUTE, INC.""",,,,,
"""TRIM-EDICINE, INC.""",,,,,
"""UNIVERSITY OF ALASKA ANCHORAGE""",United States,99508,Alaska,Anchorage,Providence Drive
"""NOVARTIS INST FOR FUNCTIONAL GENOMICS""",,,,,
"""SCOUT DIAGNOSTICS, LLC""",,,,,
"""CAPTOZYME, LLC""",,,,,
"""ALLUVIUM BIOSCIENCES, INC.""",,,,,
"""ARTIFICIAL CELL TECHNOLOGIES, INC.""",,,,,
"""THERATARGET""",,,,,
"""ACHEVE TECHNOLOGY, INC.""",,,,,
"""STONY BROOK BIOTECHNOLOGY""",,,,,
"""INDEPENDENT SCHOLAR--AVRIN, WILLIAM F.""",,,,,
"""UNIVERSAL STABILIZATION TECHNOLOGIES""",,,,,
"""ACCORD BIOMATERIALS, INC.""",,,,,
"""AZANO PHARMACEUTICALS, INC.""",,,,,
"""MEDICAL RES COUNCIL LAB OF MOLEC BIOL""",,,,,
"""IN CYTU, INC.""",,,,,
"""CELEK PHARMACEUTICALS, LLC""",,,,,
"""JADEN BIOSCIENCE, INC.""",,,,,
"""SOLULINK BIOSCIENCES""",,,,,
"""TOPH BIOLOGICALS, INC.""",,,,,
"""METABOLIC NUTRITIONALS, INC.""",,,,,
"""FERROKIN BIOSCIENCES, INC.""",,,,,
"""CHORDOMA FOUNDATION""",,,,,
"""LEIDOS BIOMEDICAL RESEARCH, INC.""",,,,,
"""UNIV HOSP &MEDICAL FACULTY HEIDELBERG""",,,,,
"""AMERICAN HEALTH SCIENCES, LLC""",,,,,
"""BAYSTATE MEDICAL CENTER""",United States,01199,Massachusetts,Hampden County,Springfield
"""IHC HEALTH SERVICES, INC.""",,,,,
"""WORLD ORGANIZATION FOR ANIMAL HEALTH""",,,,,
"""GRINNELL COLLEGE""",United States,50112,Iowa,Poweshiek County,Grinnell
"""HELEN HAYES HOSPITAL""",United States,10993,New York,Rockland County,Town of Haverstraw
"""FOUNDATION/INNOVATIVE NEW DIAGNOSTICS""",Uganda,Central Region,Kampala,Kampala Capital City,Central
"""JSK THERAPEUTICS, INC.""",,,,,
"""NATIONAL IMMUNIZATION PROGRAM""",ປະເທດລາວ,01030,ນະຄອນຫຼວງວຽງຈັນ,Sisattanāk,ວຽງຈັນ
"""ISOTHERAPEUTICS GROUP, LLC""",,,,,
"""PRIMARY IMMUNODEFICIENCY RES CONSORTIUM""",,,,,
"""PATH""",United States,07311,New Jersey,Hudson County,Jersey City
"""ALBANY COLLEGE OF PHARMACY""",United States,12208,New York,Albany County,City of Albany
"""GLOBAL ALLIANCE FOR TB DRUG DEVELOPMENT""",,,,,
"""UNIVERSITY OF CALIFORNIA, MERCED""",United States,95343,California,Merced County,Lake Road
"""MBIO DIAGNOSTICS, INC.""",,,,,
"""STEMINA BIOMARKER DISCOVERY, INC.""",,,,,
"""ASPEN MEDISYS, LLC""",,,,,
"""OFFICE OF THE DIRECTOR, NATIONAL INSTITUTES OF HEALTH""",,,,,
"""AUGUSTA PHARMACEUTICALS, INC.""",,,,,
"""INSIGHT GENETICS, INC.""",,,,,
"""PANGAEA GLOBAL AIDS FOUNDATION""",,,,,
"""EXATHERM, INC.""",,,,,
"""INVISIBLE HAND ENTERPRISES, LLC""",,,,,
"""EPITOGENESIS, INC.""",,,,,
"""JOHN WAYNE CANCER INSTITUTE""",,,,,
"""UNIVERSITY OF SAN DIEGO""",United States,92110,California,San Diego,Alcala Park Way
"""GEORGIA STATE DEPARTMENTOF PUBLIC HEALTH""",,,,,
"""POMONA COLLEGE""",United States,91711,California,Claremont,College Way
"""ROWAN UNIVERSITY SCHOOL/OSTEOPATHIC MED""",,,,,
"""RBHS-NEW JERSEY MEDICAL SCHOOL""",,,,,
"""VETERANS AFFAIRS MED CTR SAN FRANCISCO""",,,,,
"""VA PUGET SOUND HEALTHCARE SYSTEM""",,,,,
"""VA NORTH TEXAS HEALTH CARE SYSTEM""",,,,,
"""VA SALT LAKE CITY HEALTHCARE SYSTEM""",,,,,
"""RLR VA MEDICAL CENTER""",,,,,
"""HARRY S. TRUMAN MEMORIAL VA HOSPITAL""",,,,,
"""MIAMI VA HEALTH CARE SYSTEM""",,,,,
"""ALS BIOPHARMA, LLC""",,,,,
"""CHARLES STARK DRAPER LABORATORY""",United States,02238,Massachusetts,Middlesex County,Cambridge
"""ENOBIA PHARMA, INC.""",,,,,
"""UNIVERSITY OF HAWAII AT HILO""",,,,,
"""TENNESSEE STATE UNIVERSITY""",United States,37208,Tennessee,Middle Tennessee,Davidson County
"""ANDROSCIENCE CORPORATION""",,,,,
"""LOUISVILLE VA MEDICAL MEDICAL CENTER""",United States,40206,Kentucky,Jefferson County,Louisville
"""RADIKAL THERAPEUTICS, INC.""",,,,,
"""SEOUL NATIONAL UNIVERSITY""",대한민국,08825,서울특별시,관악구,대학동
"""TOLEROGENICS, INC.""",,,,,
"""REDWOOD BIOSCIENCE, INC.""",,,,,
"""VERACITY BIOTECHNOLOGY, LLC""",,,,,
"""KALA PHARMACEUTICALS, INC.""",,,,,
"""METAFOLD THERAPEUTICS, INC.""",,,,,
"""MEDIGEN, INC.""",,,,,
"""CRO LABORATORIES, INC.""",,,,,
"""BOSTON BIOMEDICAL, INC.""",,,,,
"""DNA SOFTWARE, INC.""",,,,,
"""GLYCOBIA, INC.""",,,,,
"""EMERALD BIOSTRUCTURES""",,,,,
"""TALARIA, INC.""",,,,,
"""KYPHA, INC.""",,,,,
"""IMMURX LLC""",,,,,
"""RENIGUARD LIFE SCIENCES, INC.""",,,,,
"""JOUBERT SYNDROME/RELATED DISORDERS FDN""",,,,,
"""AGIOS PHARMACEUTICALS, INC.""",,,,,
"""CUBRC, INC.""",,,,,
"""HAMPTON UNIVERSITY""",United States,23668,Virginia,Hampton,East Hampton
"""U.S. AGRICULTURAL RESEARCH SERVICE""",,,,,
"""MICROSKIA, INC.""",,,,,
"""CENTRE HOSPITALIER UNIVERSITAIRE VAUDOIS""",Schweiz/Suisse/Svizzera/Svizra,1011,Vaud,District de Lausanne,Lausanne
"""PHILADELPHIA RESEARCH AND EDU FOUNDATION""",,,,,
"""ASSUMPTION COLLEGE""",India,686103,Kerala,Kottayam,Changanassery
"""COLGATE UNIVERSITY""",United States,13346,New York,Madison County,Town of Hamilton
"""ADELPHI UNIVERSITY""",United States,11530,New York,Nassau County,Town of Hempstead
"""LAWRENCE UNIVERSITY""",United States,54911,Wisconsin,Outagamie County,Appleton
"""TEXAS STATE UNIVERSITY""",United States,78666,Texas,Hays County,San Marcos
"""DONALD DANFORTH PLANT SCIENCE CENTER""",United States,63131,Missouri,Saint Louis County,Olivette
"""GUNDERSEN LUTHERAN MEDICAL FOUNDATION""",,,,,
"""HEBREW REHABILITATION CENTER FOR AGED""",,,,,
"""BIOFORMATIX, INC.""",,,,,
"""ASHWIN-USHAS CORPORATION, INC.""",,,,,
"""GLYCOMIRA, LLC""",,,,,
"""C5-6 TECHNOLOGIES, INC.""",,,,,
"""VITI, INC.""",,,,,
"""NANOCELLECT BIOMEDICAL, INC.""",,,,,
"""LODESPIN LABS, LLC""",,,,,
"""ASURAGEN, INC.""",,,,,
"""RXI PHARMACEUTICALS CORPORATION""",,,,,
"""WHALEN BIOMEDICAL, INC""",,,,,
"""ARISAPH PHARMACEUTICALS, INC.""",,,,,
"""EXCELL THERAPEUTICS, LLC""",,,,,
"""GALAXY DIAGNOSTICS, INC.""",,,,,
"""SHAL TECHNOLOGIES, INC.""",,,,,
"""BALANCE THERAPEUTICS, INC.""",,,,,
"""CARNOW CONIBEAR AND ASSOCIATES, LTD""",,,,,
"""MINNEAPOLIS VA  MEDICAL CENTER""",United States,55417,Minnesota,Hennepin County,Minneapolis
"""PROCRYSTA BIOLOGIX, INC.""",,,,,
"""VA MEDICAL CENTER - LEXINGTON, KY""",United States,40536,Kentucky,Fayette County,Lexington
"""CHIANG MAI UNIVERSITY""",ประเทศไทย,50030,จังหวัดเชียงใหม่,อำเภอสารภี,ป่าแดด
"""BIODATA INNOVATION SYSTEMS, LLC""",,,,,
"""CHONGQING NORMAL UNIVERSITY""",中国,400030,重庆市,沙坪坝区,渝碚路街道
"""QUEEN'S MEDICAL CENTER""",United States,96813,Hawaii,Honolulu County,Honolulu
"""CENTRAL CONNECTICUT STATE UNIVERSITY""",United States,06050,Connecticut,Capitol Planning Region,New Britain
"""KENNESAW STATE UNIVERSITY""",United States,30144,Georgia,Cobb County,Kennesaw
"""OBERLIN COLLEGE""",United States,44074,Ohio,Lorain County,Oberlin
"""DE PAUL UNIVERSITY""",,,,,
"""PRINCE OF SONGKLA UNIVERSITY""",ประเทศไทย,จังหวัดสงขลา,คอหงส์,หาดใหญ่,Soi 14 Banthungree
"""INTERNATIONAL AGENCY FOR RES ON CANCER""",,,,,
"""ALBERT B. SABIN VACCINE INSTITUTE""",,,,,
"""SUMMA HEALTH SYSTEM""",United States,44308,Ohio,Summit County,Akron
"""UNIVERSITY OF BERN""",Schweiz/Suisse/Svizzera/Svizra,3012,Bern/Berne,Verwaltungsregion Bern-Mittelland,Verwaltungskreis Bern-Mittelland
"""BAYCREST CENTRE FOR GERIATRIC CARE""",,,,,
"""ADERA""",ኢትዮጵያ,ኦሮሚያ ክልል / Oromia,West Wellega,Adera,
"""TERATOLOGY SOCIETY""",,,,,
"""NOVAN, INC.""",,,,,
"""STRATEGIC GOVERNMENT BUS/CONSUL/GROUP""",,,,,
"""EXOCYTRONICS, LLC""",,,,,
"""THERASOURCE, LLC""",,,,,
"""PROTOCHIPS, INC.""",,,,,
"""COMPLIMENT, INC.""",,,,,
"""XORAN TECHNOLOGIES, INC.""",,,,,
"""DIAGNOSTIC CONSULTING NETWORK, INC.""",,,,,
"""H-CUBED, INC.""",,,,,
"""WOOMERA THERAPEUTICS, INC.""",,,,,
"""LIFESPLICE PHARMA, LLC""",,,,,
"""U.S. NATIONAL INST DIABETES/DIGST/KIDNEY""",,,,,
"""VINDICO NANOBIOTECHNOLOGY, INC.""",,,,,
"""VIVID TECHNOLOGIES""",,,,,
"""AMPLYX PHARMACEUTICALS, INC.""",,,,,
"""TRELLIS BIOSCIENCE, LLC""",,,,,
"""PARABON NANOLABS, INC.""",,,,,
"""CERECOR. INC.""",,,,,
"""TMJ ASSOCIATION""",,,,,
"""AQUALUNG THERAPEUTICS, CORP""",,,,,
"""G1 THERAPEUTICS, INC.""",,,,,
"""IMMUNO-MYCOLOGICS, INC.""",,,,,
"""INFORMED HORIZONS, LLC""",,,,,
"""CATHOLIC RELIEF SERVICES""",United States,21201,Maryland,Baltimore,Downtown
"""U S CIVILIAN RESEARCH/ DEVELOPMENT FDN""",,,,,
"""NORTHERN MICHIGAN UNIVERSITY""",United States,49855,Michigan,Marquette County,Marquette
"""VIETNAM NATIONAL LUNG HOSPITAL""",,,,,
"""PASTEUR INSTITUTE FROM MADAGASCAR""",,,,,
"""AGNES SCOTT COLLEGE""",United States,30030,Georgia,DeKalb County,Decatur
"""CENTER OF ENVIRONMENTAL HEALTH""",United States,79416,Texas,Lubbock County,Reese Center
"""VERMONT STATE AGENCY OF HUMAN SERVICES""",,,,,
"""MARYLAND STATE DEPT OF THE ENVIRONMENT""",,,,,
"""HEALTH RESEARCH, INC.""",,,,,
"""YECURIS CORPORATION""",,,,,
"""AGILE SCIENCES, INC.""",,,,,
"""PARTNERS IN HEALTH""",Liberia,Maryland County,Harper,Up Cape,S Baltimore Street
"""COMPLEMENTARY &INTEGRATIVE HEALTH""",,,,,
"""RUGA CORPORATION""",,,,,
"""QUALIBER, INC.""",,,,,
"""GLIKNIK, INC.""",,,,,
"""TARGEPEUTICS, INC.""",,,,,
"""SOCIAL AND SCIENTIFIC SYSTEMS,  INC.""",,,,,
"""MASENO UNIVERSITY""",Kenya,Nyanza,Kisumu,Kisumu West,North West Kisumu ward
"""SENIOR SCIENTIFIC, LLC""",,,,,
"""VIVONICS, INC.""",,,,,
"""RBHS-ROBERT WOOD JOHNSON MEDICAL SCHOOL""",,,,,
"""WEST LIBERTY UNIVERSITY""",United States,26074,West Virginia,Ohio County,West Liberty
"""VA NORTHERN CALIFORNIA HEALTH CARE SYS""",,,,,
"""MEMPHIS VA MEDICAL CENTER""",United States,38163,Tennessee,West Tennessee,Shelby County
"""ANNIAS IMMUNOTHERAPEUTICS, INC.""",,,,,
"""OREGON HEALTH & SCIENCE UNIVERSITY""",United States,97258,Oregon,Multnomah County,Portland
"""H. LEE MOFFITT CANCER CTR & RES INST""",,,,,
"""BECKMAN RESEARCH INSTITUTE/CITY OF HOPE""",,,,,
"""LA JOLLA INST FOR ALLERGY & IMMUNOLGY""",,,,,
"""ROSALIND FRANKLIN UNIV OF MEDICINE & SCI""",,,,,
"""UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN""",United States,61802,Illinois,Champaign County,Urbana
"""MITOCHEM THERAPEUTICS, LLC""",,,,,
"""NERX BIOSCIENCES, INC.""",,,,,
"""DELAWARE STATE DEPT HLTH & SOC SRVS""",,,,,
"""CALIFORNIA DEPARTMENT OF PUBLIC HEALTH""",United States,95811,California,Sacramento County,Sacramento
"""COLORADO STATE DEPT/PUB HLTH & ENVIRONMT""",,,,,
"""MISSOURI STATE DEPT/ HEALTH & SENIOR SRV""",,,,,
"""STATE OF NEVADA HEALTH DIVISION""",,,,,
"""LOVELACE BIOMEDICAL & ENVIRONMENTAL RES""",,,,,
"""SANFORD BURNHAM PREBYS MEDICAL DISCOVERY INSTITUTE""",United States,92093,California,San Diego,Torrey Pines
"""ROSEMAN UNIVERSITY OF HEALTH SCIENCES""",United States,89014,Nevada,Clark County,Henderson
"""ABLELINK TECHNOLOGIES, INC.""",,,,,
"""UNIVERSITY OF VERMONT & ST AGRIC COLLEGE""",,,,,
"""GEORGIA REGENTS UNIVERSITY""",,,,,
"""LEXINGTON BIOMEDICAL RESEARCH INSTITUTE""",,,,,
"""CHILDREN'S HOSPITAL & RES CTR AT OAKLAND""",,,,,
"""REGENERATIVE RESEARCH FOUNDATION""",,,,,
"""VA EASTERN COLORADO HEALTH CARE SYSTEM""",United States,80220,Colorado,Denver,Clermont Street
"""CHARLES R. DREW UNIVERSITY OF MED & SCI""",,,,,
"""ST. LOUIS VA MEDICAL CENTER""",United States,44106,Ohio,Cuyahoga County,Cleveland
"""CREARE, LLC""",,,,,
"""NOVA SCIENTIFIC, INC.""",,,,,
"""GENERATION BIOTECH, LLC""",,,,,
"""ALLOSTEROS THERAPEUTICS, INC.""",,,,,
"""JBS SCIENCE, INC.""",,,,,
"""PLASALUS, LLC""",,,,,
"""SAVARA, INC.""",,,,,
"""ENCODE BIO, INC.""",,,,,
"""ALKEUS PHARMACEUTICALS, INC.""",,,,,
"""CALADRIUS BIOSCIENCES, INC.""",,,,,
"""IMAGING BIOMETRICS, LLC""",,,,,
"""XEMED, LLC""",,,,,
"""CYTOVERA, INC.""",,,,,
"""SPRINGSTAR, INC.""",,,,,
"""MAX PLANCK INSTITUTE OF BIOCHEMISTRY""",Deutschland,82152,Bayern,Landkreis München,Planegg
"""APLASTIC ANEMIA & MDS INTERNATIONAL FDN""",,,,,
"""UNIVERSITY OF SHEFFIELD""",United Kingdom,S10 2TN,England,South Yorkshire,Sheffield
"""HOLOMIC, LLC""",,,,,
"""CENTRE FOR INFECTIOUS DISEASE RESEARCH""",Zambia,Lusaka Province,Lusaka District,Lusaka,Mass Media
"""INFECTIOUS DISEASES INSTITUTE""",United States,20857,Maryland,Montgomery County,Rockville
"""FOUNDATION FOR RESEARCH DEVELOPMENT""",,,,,
"""UNIV OF SCIENCES, TECH & TECH OF BAMAKO""",,,,,
"""KHON KAEN UNIVERSITY""",ประเทศไทย,43000,จังหวัดหนองคาย,โพธิ์ชัย,บ้านหนองเดิ่น
"""SOUTHWESTERN COLLEGE""",United States,91910,California,Chula Vista,Otay Lakes Road
"""UNIVERSITY OF TEXAS RIO GRANDE VALLEY""",United States,78541,Texas,Hidalgo County,Edinburg
"""FATHER FLANAGAN'S BOYS' HOME""",,,,,
"""LOWN CARDIOVASCULAR RESEARCH FOUNDATION""",,,,,
"""BUTLER UNIVERSITY""",United States,46208,Indiana,Marion County,Indianapolis
"""UNIVERSITY OF COLOMBO""",ශ්‍රී ලංකාව இலங்கை,00400,Western Province,Colombo District,Colombo
"""CHINA MEDICAL UNIVERSITY""",中国,110001,辽宁省,沈阳市,和平区
"""SUSTAINABLE SCIENCES INSTITUTE""",,,,,
"""SINAI HEALTH SYSTEM""",,,,,
"""MISSOURI VALLEY CANCER CONSORTIUM, INC.""",,,,,
"""ADVANCED CIRCULATORY SYSTEMS, INC.""",,,,,
"""RADTARGX THERAPEUTICS, INC.""",,,,,
"""ORPRO THERAPEUTICS, INC.""",,,,,
"""IMMUNEXT, INC.""",,,,,
